,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
954,78,5383,1075288,174,20511,,2015-09-02,ONS Sneek,Vlissingen,3,2,,,,,,,,False,,False,,,,,,38,1932,174,3634,https://cdn.sportmonks.com/images/soccer/teams/14/174.png,False,,22062,,,,,,,,,3 - 2,2-2,1-2,0,0,,,,,,,10541,,,0,,,30,,120,2015-09-02 18:00:00,18:00:00,1441216800,UTC,AET,16087,38,0,20511,3635,,False,,16043,,,,,,,,,,,False,
955,78,5383,1075300,20590,2597,,2015-09-02,RKAVV,Staphorst,0,1,,,,,,,,False,,False,,,,,,38,1922,20590,5155,,False,,16121,,,,,,,,,,0-1,0-1,0,0,,,,,,,10541,,,0,,,,,90,2015-09-02 18:00:00,18:00:00,1441216800,UTC,FT,16121,38,0,2597,5156,https://cdn.sportmonks.com/images/soccer/teams/5/2597.png,False,,1552,,,,,,,,,,,False,
956,78,5383,1075306,2391,2536,,2015-09-02,SC Feyenoord,UNA,2,1,,,,,,,,False,,False,,,,,,38,0,2391,3647,https://cdn.sportmonks.com/imagessoccer/teams/23/2391.png,False,,1439,,,,,,,,,,2-1,2-0,0,0,,,,,,,10541,,,0,,,,,90,2015-09-02 18:00:00,18:00:00,1441216800,UTC,FT,1439,38,1929,2536,3648,https://cdn.sportmonks.com/images/soccer/teams/8/2536.png,False,,1517,,,,,,,,,,,False,
957,78,727,1072804,2396,2915,2396.0,2016-12-13,FC Volendam,VVSB,4,1,,,,,,458509,896484,True,9.0,False,,,10.0,,,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,,,,53.0,,5,,2.0,,4-1,3-1,0,0,0.0,0.0,0.0,9.0,0.0,16.0,1231,,,1,,,,,90,2016-12-13 17:30:00,17:30:00,1481650200,UTC,FT,1437,38,1931,2915,5499,https://cdn.sportmonks.com/images/soccer/teams/3/2915.png,False,,1713,,,,,,,,,,,False,1
958,78,727,1072804,2396,2915,2915.0,2016-12-13,FC Volendam,VVSB,4,1,,,,,,458509,896484,True,5.0,False,,,11.0,,,38,1920,2396,22,https://cdn.sportmonks.com/images/soccer/teams/28/2396.png,False,,1437,1,,,47.0,,5,,5.0,,4-1,3-1,0,0,0.0,0.0,0.0,3.0,0.0,10.0,1231,,,1,,,,,90,2016-12-13 17:30:00,17:30:00,1481650200,UTC,FT,1437,38,1931,2915,5499,https://cdn.sportmonks.com/images/soccer/teams/3/2915.png,False,,1713,,,,,,,,,,,False,
959,78,727,1072815,2429,1053,1053.0,2016-12-13,IJsselmeervogels,SC Heerenveen,0,1,,,,,,26196,456625,True,9.0,False,,,11.0,,,38,1932,2429,3632,https://cdn.sportmonks.com/images/soccer/teams/29/2429.png,False,,1459,,,,70.0,,5,,1.0,,0-1,0-0,0,0,0.0,0.0,0.0,6.0,0.0,16.0,1231,,,1,,,,,90,2016-12-13 19:45:00,19:45:00,1481658300,UTC,FT,1976,38,1920,1053,6,https://cdn.sportmonks.com/images/soccer/teams/29/1053.png,False,@scHeerenveen,407,,,,,,,,,,,False,1
960,78,727,1072815,2429,1053,2429.0,2016-12-13,IJsselmeervogels,SC Heerenveen,0,1,,,,,,26196,456625,True,3.0,False,,,18.0,,,38,1932,2429,3632,https://cdn.sportmonks.com/images/soccer/teams/29/2429.png,False,,1459,2,,,30.0,,5,,5.0,,0-1,0-0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,1231,,,1,,,,,90,2016-12-13 19:45:00,19:45:00,1481658300,UTC,FT,1976,38,1920,1053,6,https://cdn.sportmonks.com/images/soccer/teams/29/1053.png,False,@scHeerenveen,407,,,,,,,,,,,False,2
961,78,727,1072825,1016,750,750.0,2016-12-14,PEC Zwolle,FC Utrecht,1,2,,,,,,456555,456113,True,5.0,False,,,11.0,,,38,1990,1016,5,https://cdn.sportmonks.com/images/soccer/teams/24/1016.png,False,@PECZwolle,388,2,,,56.0,,5,,1.0,,1-2,1-0,0,0,0.0,0.0,0.0,6.0,0.0,12.0,1231,,,1,,,,,90,2016-12-14 17:30:00,17:30:00,1481736600,UTC,FT,388,38,1970,750,12,https://cdn.sportmonks.com/images/soccer/teams/14/750.png,False,@fcutrecht,227,,,,,,,,,,,False,1
962,78,727,1072825,1016,750,1016.0,2016-12-14,PEC Zwolle,FC Utrecht,1,2,,,,,,456555,456113,True,5.0,False,,,9.0,,,38,1990,1016,5,https://cdn.sportmonks.com/images/soccer/teams/24/1016.png,False,@PECZwolle,388,2,,,44.0,,5,,4.0,,1-2,1-0,0,0,0.0,0.0,0.0,2.0,0.0,13.0,1231,,,1,,,,,90,2016-12-14 17:30:00,17:30:00,1481736600,UTC,FT,388,38,1970,750,12,https://cdn.sportmonks.com/images/soccer/teams/14/750.png,False,@fcutrecht,227,,,,,,,,,,,False,2
963,78,727,1072838,94,3158,,2016-12-14,Vitesse,Jodan Boys,4,0,,,,,,523972,525875,True,,False,,,,,,38,1892,94,7,https://cdn.sportmonks.com/images/soccer/teams/30/94.png,False,@MijnVitesse,1793,,,,,,5,,,,4-0,2-0,0,0,,,,,,,1231,,,0,,,,,90,2016-12-14 19:00:00,19:00:00,1481742000,UTC,FT,1793,38,1934,3158,7838,https://cdn.sportmonks.com/images/soccer/teams/22/3158.png,False,,1851,,,,,,,,,,,False,
