,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
750,654,5752,1103019,14903,6544,,2011-02-25,Barras,ABC,1,1,8778,,,,,,,False,,False,,,,,,5,2004,14903,,https://cdn.sportmonks.com/images/soccer/teams/23/14903.png,False,,10621,,,,,,,,,,1-1,0-0,0,0,,,,,,,12707,,,0,,,,,90,2011-02-25 00:00:00,00:00:00,1298592000,UTC,FT,21381,5,1915,6544,1217,https://cdn.sportmonks.com/images/soccer/teams/16/6544.png,False,,4245,,,,,,,,,,,False,
751,654,5752,1103071,6544,14903,,2011-03-03,ABC,Barras,2,1,8778,,,,,,,False,,False,,,,,,5,1915,6544,1217,https://cdn.sportmonks.com/images/soccer/teams/16/6544.png,False,,4245,,,,,,,,,,2-1,2-0,0,0,,,,,,,12707,,,0,,,,,90,2011-03-03 00:00:00,00:00:00,1299110400,UTC,FT,4245,5,2004,14903,,https://cdn.sportmonks.com/images/soccer/teams/23/14903.png,False,,10621,,,,,,,,,,,False,
752,654,5752,1103215,7681,6021,,2011-02-25,São José EC,Paulista,1,0,8818,,,,,,,False,,False,,,,,,5,1933,7681,,https://cdn.sportmonks.com/images/soccer/teams/1/7681.png,False,,4045,,,,,,,,,,1-0,0-0,0,0,,,,,,,12707,,,0,,,,,90,2011-02-25 00:00:00,00:00:00,1298592000,UTC,FT,10709,5,1909,6021,795,https://cdn.sportmonks.com/images/soccer/teams/5/6021.png,False,,3922,,,,,,,,,,,False,
753,654,5752,1103242,6021,7681,,2011-03-03,Paulista,São José EC,3,0,8818,,,,,,,False,,False,,,,,,5,1909,6021,795,https://cdn.sportmonks.com/images/soccer/teams/5/6021.png,False,,3922,,,,,,,,,,3-0,3-0,0,0,,,,,,,12707,,,0,,,,,90,2011-03-03 00:00:00,00:00:00,1299110400,UTC,FT,3922,5,1933,7681,,https://cdn.sportmonks.com/images/soccer/teams/1/7681.png,False,,4045,,,,,,,,,,,False,
754,654,5752,1103269,6764,2352,,2011-02-25,Sampaio Corrêa,Sport Recife,0,0,8845,,,,,,,False,,False,,,,,,5,1923,6764,1228,https://cdn.sportmonks.com/images/soccer/teams/12/6764.png,False,,4437,,,,,,,,,,0-0,0-0,0,0,,,,,,,12707,,,0,,,,,90,2011-02-25 00:00:00,00:00:00,1298592000,UTC,FT,10697,5,1905,2352,1232,https://cdn.sportmonks.com/images/soccer/teams/16/2352.png,False,,1425,,,,,,,,,,,False,
755,654,5752,1103296,2352,6764,,2011-03-03,Sport Recife,Sampaio Corrêa,2,2,8845,,,,,,,False,,False,,,,,,5,1905,2352,1232,https://cdn.sportmonks.com/images/soccer/teams/16/2352.png,False,,1425,,,,,,,,,,2-2,0-1,0,0,,,,,,,12707,,,0,,,,,90,2011-03-03 00:50:00,00:50:00,1299113400,UTC,FT,10471,5,1923,6764,1228,https://cdn.sportmonks.com/images/soccer/teams/12/6764.png,False,,4437,,,,,,,,,,,False,
756,654,5753,1101306,3422,6285,,2012-07-06,Palmeiras,Coritiba,2,0,8418,,,,,,,False,,False,,,,,,5,1914,3422,796,https://cdn.sportmonks.com/images/soccer/teams/30/3422.png,False,,1998,,,,,,,,,,2-0,1-0,0,0,,,,,,,12669,,,0,,,,,90,2012-07-06 00:50:00,00:50:00,1341535800,UTC,FT,10448,5,1909,6285,1183,https://cdn.sportmonks.com/images/soccer/teams/13/6285.png,False,,4072,,,,,,,,,,,False,
757,654,5753,1101316,6285,3422,,2012-07-12,Coritiba,Palmeiras,1,1,8418,,,,,,,False,,False,,,,,,5,1909,6285,1183,https://cdn.sportmonks.com/images/soccer/teams/13/6285.png,False,,4072,,,,,,,,,,1-1,0-0,0,0,,,,,,,12669,,,0,,,,,90,2012-07-12 00:50:00,00:50:00,1342054200,UTC,FT,10452,5,1914,3422,796,https://cdn.sportmonks.com/images/soccer/teams/30/3422.png,False,,1998,,,,,,,,,,,False,
758,654,5753,1101325,2925,3422,,2012-06-14,Grêmio,Palmeiras,0,2,8421,,,,,,,False,,False,,,,,,5,1903,2925,1129,https://cdn.sportmonks.com/images/soccer/teams/13/2925.png,False,,1718,,,,,,,,,,0-2,0-0,0,0,,,,,,,12671,,,0,,,,,90,2012-06-14 00:50:00,00:50:00,1339635000,UTC,FT,10450,5,1914,3422,796,https://cdn.sportmonks.com/images/soccer/teams/30/3422.png,False,,1998,,,,,,,,,,,False,
759,654,5753,1101334,3422,2925,,2012-06-22,Palmeiras,Grêmio,1,1,8421,,,,,,,False,,False,,,,,,5,1914,3422,796,https://cdn.sportmonks.com/images/soccer/teams/30/3422.png,False,,1998,,,,,,,,,,1-1,0-0,0,0,,,,,,,12671,,,0,,,,,90,2012-06-22 00:00:00,00:00:00,1340323200,UTC,FT,10448,5,1903,2925,1129,https://cdn.sportmonks.com/images/soccer/teams/13/2925.png,False,,1718,,,,,,,,,,,False,
