,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,winning_odds_calculated,yellowcards
11,1114,5875,1110869,18704,18576,,2007-06-27,Brazil,Mexico,0,2,,,,,,False,,False,,,,,,5,1914,18704,1341,https://cdn.sportmonks.com/images/soccer/teams/16/18704.png,True,,392,,,,,,,125076,,,0-2,0-2,0,0,,,,,,,13330,,,0,,,,,90,2007-06-27 00:50:00,00:50:00,1182905400,UTC,FT,1,458,1927,18576,1356,https://cdn.sportmonks.com/images/soccer/teams/16/18576.png,True,,1599,,False,
12,1114,5875,1110871,18723,18720,,2007-06-27,Paraguay,Colombia,5,0,,,,,,False,,False,,,,,,1190,1906,18723,1344,https://cdn.sportmonks.com/images/soccer/teams/3/18723.png,True,,11408,,,,,,,125076,,,5-0,1-0,0,0,,,,,,,13330,,,0,,,,,90,2007-06-27 22:35:00,22:35:00,1182983700,UTC,FT,1,353,1924,18720,1820,https://cdn.sportmonks.com/images/soccer/teams/0/18720.png,True,,5048,,False,
13,1114,5875,1110874,18644,18571,,2007-06-28,Argentina,United States,4,1,,,,,,False,,False,,,,,,44,1893,18644,1350,https://cdn.sportmonks.com/images/soccer/teams/20/18644.png,True,,6569,,,,,,,125076,,,4-1,1-1,0,0,,,,,,,13330,,,0,,,,,90,2007-06-28 00:50:00,00:50:00,1182991800,UTC,FT,1,6440,1913,18571,1331,https://cdn.sportmonks.com/images/soccer/teams/11/18571.png,True,,11566,,False,
14,1114,5875,1110876,18711,18775,,2007-06-29,Venezuela,Peru,2,0,,,,,,False,,False,,,,,,275,1926,18711,1365,https://cdn.sportmonks.com/images/soccer/teams/23/18711.png,True,,5418,,,,,,,125076,,,2-0,0-0,0,0,,,,,,,13330,,,0,,,,,90,2007-06-29 22:20:00,22:20:00,1183155600,UTC,FT,1,338,1922,18775,1364,https://cdn.sportmonks.com/images/soccer/teams/23/18775.png,True,,11432,,False,
15,1114,5875,1110878,18825,15265,,2007-06-30,Bolivia,Uruguay,0,1,,,,,,False,,False,,,,,,7598,1925,18825,1336,https://cdn.sportmonks.com/images/soccer/teams/9/18825.png,True,,4082,,,,,,,125076,,,0-1,0-0,0,0,,,,,,,13330,,,0,,,,,90,2007-06-30 20:05:00,20:05:00,1183233900,UTC,FT,1,1739,1936,15265,1355,https://cdn.sportmonks.com/images/soccer/teams/1/15265.png,False,,10990,,False,
16,1114,5876,1110883,18720,18775,,2011-07-16,Colombia,Peru,0,2,,,,,,False,,False,,,,,,353,1924,18720,1820,https://cdn.sportmonks.com/images/soccer/teams/0/18720.png,True,,5048,,,,,,,,,0 - 2,,0-0,0,0,,,,,,,13331,,,0,,,30,,120,2011-07-16 19:00:00,19:00:00,1310842800,UTC,AET,10409,338,1922,18775,1364,https://cdn.sportmonks.com/images/soccer/teams/23/18775.png,True,,11432,,False,
17,1114,5876,1110895,18644,15265,,2011-07-16,Argentina,Uruguay,1,1,,,,,,False,,False,,,,,,44,1893,18644,1350,https://cdn.sportmonks.com/images/soccer/teams/20/18644.png,True,,6569,,,,,,,,,1 - 1,1-1,1-1,4,5,,,,,,,13331,,,0,,,30,,90,2011-07-16 22:15:00,22:15:00,1310854500,UTC,FT_PEN,10395,1739,1936,15265,1355,https://cdn.sportmonks.com/images/soccer/teams/1/15265.png,False,,10990,,False,
18,1114,5876,1110908,18704,18723,,2011-07-17,Brazil,Paraguay,0,0,,,,,,False,,False,,,,,,5,1914,18704,1341,https://cdn.sportmonks.com/images/soccer/teams/16/18704.png,True,,392,,,,,,,,,0-0,0-0,0-0,0,2,,,,,,,13331,,,0,,,30,,90,2011-07-17 19:00:00,19:00:00,1310929200,UTC,FT_PEN,10194,1190,1906,18723,1344,https://cdn.sportmonks.com/images/soccer/teams/3/18723.png,True,,11408,,False,
19,1114,5876,1110917,18774,18711,,2011-07-17,Chile,Venezuela,1,2,,,,,,False,,False,,,,,,80,1895,18774,1343,https://cdn.sportmonks.com/images/soccer/teams/22/18774.png,True,,14489,,,,,,,,,,1-2,0-1,0,0,,,,,,,13331,,,0,,,,,90,2011-07-17 22:15:00,22:15:00,1310940900,UTC,FT,10104,275,1926,18711,1365,https://cdn.sportmonks.com/images/soccer/teams/23/18711.png,True,,5418,,False,
20,1114,5876,1110937,18775,15265,,2011-07-20,Peru,Uruguay,0,2,,,,,,False,,False,,,,,,338,1922,18775,1364,https://cdn.sportmonks.com/images/soccer/teams/23/18775.png,True,,11432,,,,,,,,,,0-2,0-0,0,0,,,,,,,13333,,,0,,,,,90,2011-07-20 00:45:00,00:45:00,1311122700,UTC,FT,10194,1739,1936,15265,1355,https://cdn.sportmonks.com/images/soccer/teams/1/15265.png,False,,10990,,False,
