,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
463,579,2093,411712,2678,13533,,2007-10-14,Sirius,Bunkeflo IF,0,3,,,,,,,False,,False,,,,,,47,1907,2678,1371,https://cdn.sportmonks.com/images/soccer/teams/22/2678.png,False,,1592,,,,,,,56070,,,0-3,,,,,,,,,,3412,,,0,,,,,90,2007-10-14 12:00:00,12:00:00,1192363200,UTC,FT,1,47,0,13533,,https://cdn.sportmonks.com/images/soccer/teams/29/13533.png,False,,,,,,,,,,,,,False,
464,579,2093,411713,411,2535,,2007-10-14,Mjällby,Häcken,0,2,,,,,,,False,,False,,,,,,47,1939,411,1272,https://cdn.sportmonks.com/images/soccer/teams/27/411.png,False,,29,,,,,,,56070,,,0-2,,,,,,,,,,3412,,,0,,,,,90,2007-10-14 12:00:00,12:00:00,1192363200,UTC,FT,1,47,1940,2535,1394,https://cdn.sportmonks.com/images/soccer/teams/7/2535.png,False,,1512,,,,,,,,,,,False,
465,579,2093,411714,1405,9179,,2007-10-15,Jönköpings Södra,GIF Sundsvall,1,1,,,,,,,False,,False,,,,,,47,1922,1405,1398,https://cdn.sportmonks.com/images/soccer/teams/29/1405.png,False,,639,,,,,,,56070,,,1-1,,,,,,,,,,3412,,,0,,,,,90,2007-10-15 17:00:00,17:00:00,1192467600,UTC,FT,1,47,1903,9179,1391,https://cdn.sportmonks.com/images/soccer/teams/27/9179.png,False,,5976,,,,,,,,,,,False,
466,579,2093,411715,1870,3603,,2007-10-16,Örgryte,Norrköping,0,5,,,,,,,False,,False,,,,,,47,1887,1870,1298,https://cdn.sportmonks.com/images/soccer/teams/14/1870.png,False,,26059,,,,,,,56070,,,0-5,,,,,,,,,,3412,,,0,,,,,90,2007-10-16 17:00:00,17:00:00,1192554000,UTC,FT,1,47,1897,3603,1395,https://cdn.sportmonks.com/images/soccer/teams/19/3603.png,False,,2111,,,,,,,,,,,False,
467,579,2093,411716,2678,1870,,2007-10-21,Sirius,Örgryte,5,2,,,,,,,False,,False,,,,,,47,1907,2678,1371,https://cdn.sportmonks.com/images/soccer/teams/22/2678.png,False,,1592,,,,,,,56071,,,5-2,,,,,,,,,,3412,,,0,,,,,90,2007-10-21 11:00:00,11:00:00,1192964400,UTC,FT,1,47,1887,1870,1298,https://cdn.sportmonks.com/images/soccer/teams/14/1870.png,False,,26059,,,,,,,,,,,False,
468,579,2093,411717,3167,2531,,2007-10-21,Falkenberg,Åtvidaberg,3,2,,,,,,,False,,False,,,,,,47,1928,3167,1378,https://cdn.sportmonks.com/images/soccer/teams/31/3167.png,False,,1855,,,,,,,56070,,,3-2,,,,,,,,,,3412,,,0,,,,,90,2007-10-21 11:00:00,11:00:00,1192964400,UTC,FT,1,47,1907,2531,1379,https://cdn.sportmonks.com/images/soccer/teams/3/2531.png,False,,1513,,,,,,,,,,,False,
469,579,2093,411718,2876,411,,2007-10-21,Öster,Mjällby,3,0,,,,,,,False,,False,,,,,,47,1930,2876,1278,https://cdn.sportmonks.com/images/soccer/teams/28/2876.png,False,,1693,,,,,,,56070,,,3-0,,,,,,,,,,3412,,,0,,,,,90,2007-10-21 11:00:00,11:00:00,1192964400,UTC,FT,1,47,1939,411,1272,https://cdn.sportmonks.com/images/soccer/teams/27/411.png,False,,29,,,,,,,,,,,False,
470,579,2093,411719,13533,11969,,2007-10-21,Bunkeflo IF,Sylvia,1,3,,,,,,,False,,False,,,,,,47,0,13533,,https://cdn.sportmonks.com/images/soccer/teams/29/13533.png,False,,,,,,,,,56070,,,1-3,,,,,,,,,,3412,,,0,,,,,90,2007-10-21 11:00:00,11:00:00,1192964400,UTC,FT,1,47,1922,11969,2798,https://cdn.sportmonks.com/images/soccer/teams/1/11969.png,False,,2111,,,,,,,,,,,False,
471,579,2093,411720,2535,13535,,2007-10-21,Häcken,Enkoping,1,0,,,,,,,False,,False,,,,,,47,1940,2535,1394,https://cdn.sportmonks.com/images/soccer/teams/7/2535.png,False,,1512,,,,,,,56070,,,1-0,,,,,,,,,,3412,,,0,,,,,90,2007-10-21 11:00:00,11:00:00,1192964400,UTC,FT,1,47,1914,13535,,https://cdn.sportmonks.com/images/soccer/teams/31/13535.png,False,,9401,,,,,,,,,,,False,
472,579,2093,411721,9179,2753,,2007-10-21,GIF Sundsvall,Degerfors,0,1,,,,,,,False,,False,,,,,,47,1903,9179,1391,https://cdn.sportmonks.com/images/soccer/teams/27/9179.png,False,,5976,,,,,,,56071,,,0-1,,,,,,,,,,3412,,,0,,,,,90,2007-10-21 11:00:00,11:00:00,1192964400,UTC,FT,1,47,1907,2753,1373,https://cdn.sportmonks.com/images/soccer/teams/1/2753.png,False,,1632,,,,,,,,,,,False,
