,fixture_id,time.starting_at.date,Team.data.name,op_Team.data.name,gs_expected_score,gs_op_expected_score,gs_local_prob,gs_tie_prob,gs_visitor_prob,gs_expected_winner,winner,score,op_score,is_home,expected_goals,op_expected_goals
24,360658.0,2012-01-01,West Bromwich Albion,Everton,1.3913601133523574,1.0218730466037969,0.45392948221209695,0.26987598696311954,0.2761942520179198,West Bromwich Albion,Everton,0.0,1.0,1.0,1.083653,1.0663479999999999
25,360659.0,2012-01-02,Aston Villa,Swansea City,1.3090828082969892,0.9353661990299382,0.45200932806275784,0.28132925472697895,0.2666612653298078,Aston Villa,Swansea City,0.0,2.0,1.0,1.174596,0.8462270000000001
26,360660.0,2012-01-02,Blackburn Rovers,Stoke City,1.7130300555658753,1.1163804341639494,0.5132996159673734,0.2389116109686145,0.247786782472654,Blackburn Rovers,Stoke City,1.0,2.0,1.0,0.976082,0.95863
27,360662.0,2012-01-02,Fulham,Arsenal,1.2720580421591035,1.6884016783893854,0.2889654668569907,0.23910989045294195,0.47192282268772,Arsenal,Fulham,2.0,1.0,1.0,1.528501,1.43977
28,360665.0,2012-01-02,Queens Park Rangers,Norwich City,1.430152638569188,1.1865461814775549,0.42646018343402453,0.2606197990560848,0.31291961394543133,Queens Park Rangers,Norwich City,1.0,2.0,1.0,0.9208729999999999,1.566669
29,360668.0,2012-01-02,Wolverhampton Wanderers,Chelsea,1.5624195479789609,1.5436297999195527,0.38494828400956604,0.23823811873208023,0.3768120538040811,Wolverhampton Wanderers,Chelsea,1.0,2.0,1.0,1.2972350000000001,1.600832
30,360663.0,2012-01-03,Manchester City,Liverpool,2.296154100519729,1.291799942045044,0.5993241704566151,0.19475542703475918,0.20589122378642513,Manchester City,Manchester City,3.0,0.0,1.0,1.964163,2.203811
31,360666.0,2012-01-03,Tottenham Hotspur,West Bromwich Albion,1.767094894499857,0.9637385077946352,0.5626941805859611,0.23335125822574565,0.20395192703214704,Tottenham Hotspur,Tottenham Hotspur,1.0,0.0,1.0,1.7248869999999998,0.8515010000000001
32,360667.0,2012-01-03,Wigan Athletic,Sunderland,1.350398692365609,1.1794998813658744,0.40697631943506174,0.26698122216238357,0.3260422069741605,Wigan Athletic,Sunderland,1.0,4.0,1.0,0.678589,1.103557
33,360661.0,2012-01-04,Everton,Bolton Wanderers,1.3471852244021973,0.9929714291252706,0.44875476509945983,0.275208407651995,0.2760366235021447,Everton,Bolton Wanderers,1.0,2.0,1.0,0.8253469999999999,1.172205
34,360664.0,2012-01-04,Newcastle United,Manchester United,1.5642818734382216,1.9005031239239472,0.32049355511454247,0.22100769254069144,0.4584927410947811,Manchester United,Newcastle United,3.0,0.0,1.0,1.1933049999999998,2.35748
35,360476.0,2012-01-11,Tottenham Hotspur,Everton,1.7130300555658753,0.9637385077946352,0.5499328175985421,0.23875769790667042,0.21130751732515196,Tottenham Hotspur,Tottenham Hotspur,2.0,0.0,1.0,1.136492,0.919306
36,360669.0,2012-01-14,Aston Villa,Everton,1.345581359149812,0.9906085107559649,0.4488762234835967,0.27545601297798866,0.2756675622653825,Aston Villa,tie,1.0,1.0,1.0,1.1194959999999998,0.919306
37,360670.0,2012-01-14,Blackburn Rovers,Fulham,1.6136520799094953,1.0194413526777737,0.5121317921231332,0.24853458405981535,0.23933250013729498,Blackburn Rovers,Blackburn Rovers,3.0,1.0,1.0,1.024734,1.365743
38,360671.0,2012-01-14,Chelsea,Sunderland,1.979842662089089,1.1488740178888512,0.5664527253702321,0.2165016626025708,0.21703800288229919,Chelsea,Chelsea,1.0,0.0,1.0,1.554098,1.196585
39,360672.0,2012-01-14,Liverpool,Stoke City,1.7526121535437929,1.1837226241364212,0.5070832433603065,0.23524746486912265,0.2576668058962716,Liverpool,tie,0.0,0.0,1.0,2.130674,0.9116770000000001
40,360673.0,2012-01-14,Manchester United,Bolton Wanderers,2.4375644758700004,1.1809057858561913,0.6500321241091568,0.18096992495762848,0.1689485413365338,Manchester United,Manchester United,3.0,0.0,1.0,2.2773849999999998,1.3125959999999999
41,360676.0,2012-01-14,Tottenham Hotspur,Wolverhampton Wanderers,1.7109906408420141,1.0243105408981632,0.5346935843593257,0.23923061255006817,0.22607385198152707,Tottenham Hotspur,tie,1.0,1.0,1.0,1.082683,1.23924
42,360677.0,2012-01-14,West Bromwich Albion,Norwich City,1.3487910013812359,1.2225374912548026,0.39720498124435516,0.2649941011774318,0.3378006460890289,West Bromwich Albion,Norwich City,1.0,2.0,1.0,0.628793,1.6859509999999998
43,360674.0,2012-01-15,Newcastle United,Queens Park Rangers,1.5642818734382216,1.0516158801217521,0.49204019531925713,0.25284526128683293,0.25511370088637425,Newcastle United,Newcastle United,1.0,0.0,1.0,1.091201,0.8689379999999999
44,360675.0,2012-01-15,Swansea City,Arsenal,1.2705436181171221,1.4558124269017916,0.3298192908943749,0.2554596346904252,0.41472055165481936,Arsenal,Swansea City,3.0,2.0,1.0,0.931543,1.5920450000000002
45,360678.0,2012-01-16,Wigan Athletic,Manchester City,1.3913601133523574,1.8937233803731246,0.2831429958261671,0.22356742971232998,0.49328429196456275,Manchester City,Manchester City,0.0,1.0,1.0,0.8665879999999999,1.732851
46,360680.0,2012-01-21,Bolton Wanderers,Liverpool,1.2690309970433253,1.3262358227845152,0.3545560292428915,0.2640658783714088,0.38137781749453625,Liverpool,Bolton Wanderers,3.0,1.0,1.0,0.956252,1.645845
47,360681.0,2012-01-21,Everton,Blackburn Rovers,1.3075243051374443,1.3356032237123017,0.3627866973642236,0.26136425896772586,0.37584871995803776,Blackburn Rovers,tie,1.0,1.0,1.0,0.839887,1.119572
48,360682.0,2012-01-21,Fulham,Newcastle United,1.23608044683339,1.1488740178888512,0.38254174874414915,0.27732045657943266,0.340137670860431,Fulham,Fulham,5.0,2.0,1.0,1.3375350000000001,0.883439
49,360684.0,2012-01-21,Norwich City,Chelsea,1.5680131863972617,1.4981855835190625,0.39528000283594183,0.23984567043231272,0.3648729364818422,Norwich City,tie,0.0,0.0,1.0,1.316694,1.7175330000000002
50,360685.0,2012-01-21,Queens Park Rangers,Wigan Athletic,1.4267493846169943,1.0516158801217521,0.45638888511975456,0.265594951321546,0.27801580692266875,Queens Park Rangers,Queens Park Rangers,3.0,1.0,1.0,0.997351,0.8747219999999999
51,360686.0,2012-01-21,Stoke City,West Bromwich Albion,1.5642818734382216,0.9929714291252706,0.5061518858455216,0.25358449373020764,0.24026278523543457,Stoke City,West Bromwich Albion,1.0,2.0,1.0,0.478455,0.780408
52,360687.0,2012-01-21,Sunderland,Swansea City,1.475289600296173,1.0218730466037969,0.4762414183483837,0.26180886622873745,0.261949232896298,Sunderland,Sunderland,2.0,0.0,1.0,1.099726,0.710374
53,360688.0,2012-01-21,Wolverhampton Wanderers,Aston Villa,1.430152638569188,0.9331403605930132,0.4858300096293614,0.26836459106503124,0.2458050464065848,Wolverhampton Wanderers,Aston Villa,2.0,3.0,1.0,1.317532,1.20169
54,360679.0,2012-01-22,Arsenal,Manchester United,2.035042675124821,2.0737982857122756,0.39062662778290724,0.20396293190210166,0.40538911749251716,Manchester United,Manchester United,1.0,2.0,1.0,1.754619,1.9428880000000002
55,360683.0,2012-01-22,Manchester City,Tottenham Hotspur,2.1017727598630698,1.1203772021857372,0.5987598986303398,0.20582406174726983,0.19540292509277457,Manchester City,Manchester City,3.0,2.0,1.0,2.020162,1.196132
56,360690.0,2012-01-31,Manchester United,Stoke City,2.666175499109785,1.0541243205940602,0.7158611405062437,0.15803886656344954,0.12599224534471726,Manchester United,Manchester United,2.0,0.0,1.0,1.6929330000000002,0.358931
57,360692.0,2012-01-31,Swansea City,Chelsea,1.312205389802277,1.5399565107365492,0.32471931064013815,0.24832145256270566,0.426958376001911,Chelsea,tie,1.0,1.0,1.0,0.787026,1.871576
58,360693.0,2012-01-31,Tottenham Hotspur,Wigan Athletic,1.6586423296660855,1.0194413526777737,0.5232159833058696,0.24422003134968912,0.23256252913596168,Tottenham Hotspur,Tottenham Hotspur,3.0,1.0,1.0,1.114092,0.624738
59,360694.0,2012-01-31,Wolverhampton Wanderers,Liverpool,1.4735332228624978,1.2871916505795975,0.41565523721852254,0.25361078002480675,0.3307333937368867,Wolverhampton Wanderers,Liverpool,0.0,3.0,1.0,1.65536,1.296414
60,360697.0,2012-01-31,Everton,Manchester City,1.2331390155816013,1.5904524682468086,0.2961448298615723,0.24708622880630593,0.45676789189649225,Manchester City,Everton,1.0,0.0,1.0,1.1498389999999998,1.9099169999999999
61,360689.0,2012-02-01,Bolton Wanderers,Arsenal,1.4267493846169943,1.4946204353868098,0.3616188662786382,0.24655938562200022,0.39182087517270153,Arsenal,tie,0.0,0.0,1.0,0.986597,1.546734
62,360691.0,2012-02-01,Sunderland,Norwich City,1.521851126967486,1.1190433588273023,0.46543418795929326,0.25531135003362176,0.2792537967343291,Sunderland,Sunderland,3.0,0.0,1.0,1.151952,1.324726
63,360695.0,2012-02-01,Aston Villa,Queens Park Rangers,1.3487910013812359,0.9906085107559649,0.4497598192980619,0.27513515589291976,0.27510481900804346,Aston Villa,tie,2.0,2.0,1.0,1.14455,0.9596319999999999
64,360696.0,2012-02-01,Blackburn Rovers,Newcastle United,1.8120409871552912,1.1177111034502198,0.5362186067978464,0.23037619617214414,0.23340184107171483,Blackburn Rovers,Newcastle United,0.0,2.0,1.0,1.135533,0.874928
65,360698.0,2012-02-01,Fulham,West Bromwich Albion,1.5642818734382216,1.1137238463129342,0.4774260635947785,0.2517871300863405,0.2707859508612456,Fulham,tie,1.0,1.0,1.0,1.555302,0.882114
66,360699.0,2012-02-04,Arsenal,Blackburn Rovers,1.9169837883171155,1.1865461814775549,0.5440132516227484,0.22202387853443337,0.23395719644683818,Arsenal,Arsenal,7.0,1.0,1.0,1.59313,1.237814
67,360702.0,2012-02-04,Manchester City,Fulham,2.160372307172637,1.1502434178914083,0.6038778828522752,0.2017444065463538,0.19436087718738304,Manchester City,Manchester City,3.0,0.0,1.0,1.569685,1.480432
68,360704.0,2012-02-04,Norwich City,Bolton Wanderers,1.4335640103713616,0.9906085107559649,0.47272428714423204,0.2666549936067636,0.2606203540686813,Norwich City,Norwich City,2.0,0.0,1.0,0.902085,0.9376180000000001
69,360705.0,2012-02-04,Queens Park Rangers,Wolverhampton Wanderers,1.512813619676738,1.0835143713047952,0.47138660172549735,0.25693254893331124,0.27168022796678354,Queens Park Rangers,Wolverhampton Wanderers,1.0,2.0,1.0,0.754948,1.360211
70,360706.0,2012-02-04,Stoke City,Sunderland,1.2735742713183165,1.2947400117849366,0.36211758447656267,0.26579405393027794,0.37208811785356793,Sunderland,Sunderland,0.0,1.0,1.0,0.45177700000000004,0.9777239999999999
71,360707.0,2012-02-04,West Bromwich Albion,Swansea City,1.430152638569188,1.0528693533194262,0.45699768957467474,0.26524239273419875,0.27775955290338167,West Bromwich Albion,Swansea City,1.0,2.0,1.0,0.670291,0.790312
72,360708.0,2012-02-04,Wigan Athletic,Everton,1.2346088552200623,1.0478644072136323,0.40451311708897403,0.28338124538255255,0.31210553898666976,Wigan Athletic,tie,1.0,1.0,1.0,0.565476,1.22174
73,360700.0,2012-02-05,Chelsea,Manchester United,1.810081197779973,1.9628215883251778,0.36316596658397277,0.2131756642770615,0.423648087766778,Manchester United,tie,3.0,3.0,1.0,1.640452,1.3590229999999999
74,360703.0,2012-02-05,Newcastle United,Aston Villa,1.6586423296660855,1.14750624819892,0.49294334212770385,0.24326491847135415,0.2637902554825239,Newcastle United,Newcastle United,2.0,1.0,1.0,0.7475390000000001,1.5004620000000002
75,360701.0,2012-02-06,Liverpool,Tottenham Hotspur,1.8583330502741242,1.1851335619235757,0.5311784148595432,0.22673422316573158,0.24208309825868657,Liverpool,tie,0.0,0.0,1.0,1.6582580000000002,1.220206
76,360710.0,2012-02-11,Blackburn Rovers,Queens Park Rangers,1.5624195479789609,1.2123855293386985,0.45444072863487356,0.249711497938132,0.295846888070921,Blackburn Rovers,Blackburn Rovers,3.0,2.0,1.0,1.214011,0.711585
77,360711.0,2012-02-11,Bolton Wanderers,Wigan Athletic,1.3863966567620332,0.9625911475972104,0.46679385327512085,0.2722311890997798,0.2609746935894996,Bolton Wanderers,Wigan Athletic,1.0,2.0,1.0,1.009034,0.575483
78,360712.0,2012-02-11,Everton,Chelsea,1.3863966567620332,1.330983896795526,0.38417795607826427,0.25710690805662784,0.35871470597640776,Everton,Everton,2.0,0.0,1.0,1.186927,1.329898
79,360713.0,2012-02-11,Fulham,Stoke City,1.5182296632699575,1.0194413526777737,0.48797848677401656,0.25772156796795764,0.25429931322729477,Fulham,Fulham,2.0,1.0,1.0,1.33891,0.517658
80,360714.0,2012-02-11,Manchester United,Liverpool,2.75360075026415,1.3278166291312805,0.6735747431849759,0.16405236243780819,0.1622306939356019,Manchester United,Manchester United,2.0,1.0,1.0,1.231953,1.4329459999999998
81,360715.0,2012-02-11,Sunderland,Arsenal,1.6155754719681084,1.4146377095309417,0.42376498366944954,0.24031247751195423,0.33592110169057077,Sunderland,Arsenal,1.0,2.0,1.0,0.9322360000000001,1.8140490000000002
82,360716.0,2012-02-11,Swansea City,Norwich City,1.4735332228624978,1.1177111034502198,0.4533051697823004,0.25946218017836303,0.287232154685985,Swansea City,Norwich City,2.0,3.0,1.0,0.8676440000000001,1.27185
83,360717.0,2012-02-11,Tottenham Hotspur,Newcastle United,1.477048071243345,1.1879604848029406,0.43828126882417295,0.25696796450474346,0.3047502348853956,Tottenham Hotspur,Tottenham Hotspur,5.0,0.0,1.0,1.157641,0.725622
84,360709.0,2012-02-12,Aston Villa,Manchester City,1.4335640103713616,1.5399565107365492,0.3545914397609489,0.24385704959170862,0.40155044404776963,Manchester City,Manchester City,0.0,1.0,1.0,1.714184,1.6436439999999999
85,360718.0,2012-02-12,Wolverhampton Wanderers,West Bromwich Albion,1.4735332228624978,1.0822244142750428,0.46152649924423894,0.260466366849041,0.2780066470196763,Wolverhampton Wanderers,West Bromwich Albion,1.0,5.0,1.0,1.5471,0.889601
86,360720.0,2012-02-25,Chelsea,Bolton Wanderers,1.8583330502741242,1.0491134088444243,0.562984663462993,0.2257145752265865,0.211296536312043,Chelsea,Chelsea,3.0,0.0,1.0,1.5673979999999998,0.8621559999999999
87,360722.0,2012-02-25,Manchester City,Blackburn Rovers,2.4173229193499775,1.0873934751101406,0.6668557352298284,0.17891047509617958,0.15418790773046664,Manchester City,Manchester City,3.0,0.0,1.0,1.653863,1.1717950000000001
88,360723.0,2012-02-25,Newcastle United,Wolverhampton Wanderers,1.7566010080023595,1.1809057858561913,0.5086669467573355,0.23494234330936883,0.2563881727429224,Newcastle United,tie,2.0,2.0,1.0,0.8340270000000001,1.503298
89,360725.0,2012-02-25,Queens Park Rangers,Fulham,1.5164221643767446,1.2551270230221876,0.4334412065134646,0.25182903870417545,0.31472904499906,Queens Park Rangers,Fulham,0.0,1.0,1.0,0.926183,1.3116459999999999
90,360727.0,2012-02-25,West Bromwich Albion,Sunderland,1.5661464186956928,1.2210820229446955,0.45342597822263814,0.24920496314677384,0.2973681493728002,West Bromwich Albion,West Bromwich Albion,4.0,0.0,1.0,1.574123,0.895291
91,360728.0,2012-02-25,Wigan Athletic,Aston Villa,1.3471852244021973,1.0218730466037969,0.4419142360055199,0.2741106979550634,0.2839748591538741,Wigan Athletic,tie,0.0,0.0,1.0,0.728719,1.6349559999999999
92,360719.0,2012-02-26,Arsenal,Tottenham Hotspur,1.9822025348900334,1.259620519500074,0.54179372544542,0.21744975993788243,0.24074876186406532,Arsenal,Arsenal,5.0,2.0,1.0,1.9898060000000002,1.422179
93,360724.0,2012-02-26,Norwich City,Manchester United,1.5624195479789609,2.019951851150908,0.30054127177978635,0.21456089163161662,0.48488791885879895,Manchester United,Manchester United,1.0,2.0,1.0,1.389775,1.2891860000000002
94,360726.0,2012-02-26,Stoke City,Swansea City,1.345581359149812,1.0835143713047952,0.4271783366964231,0.27173120362128755,0.3010902450412112,Stoke City,Stoke City,2.0,0.0,1.0,0.4887,0.9218559999999999
95,360729.0,2012-03-03,Blackburn Rovers,Aston Villa,1.477048071243345,1.1137238463129342,0.4551348547461749,0.25927869409233356,0.2855859460647039,Blackburn Rovers,tie,1.0,1.0,1.0,0.8429690000000001,1.67681
96,360731.0,2012-03-03,Liverpool,Arsenal,1.8057738491627655,1.79238316422652,0.3930067613112703,0.21940381578670506,0.38758320158636617,Liverpool,Arsenal,1.0,2.0,1.0,1.369026,2.028791
97,360732.0,2012-03-03,Manchester City,Bolton Wanderers,2.28796293484432,0.9089112532061369,0.6838141387749491,0.18178935140667202,0.13436836898850954,Manchester City,Manchester City,2.0,0.0,1.0,1.8301049999999999,0.65199
98,360734.0,2012-03-03,Queens Park Rangers,Everton,1.3913601133523574,1.0503638992222937,0.44722467592219733,0.2689054929696892,0.28386954832001504,Queens Park Rangers,tie,1.0,1.0,1.0,1.0300770000000001,1.263048
99,360735.0,2012-03-03,Stoke City,Norwich City,1.345581359149812,1.084805865898399,0.4268829912289732,0.2716756455741461,0.30144114828576685,Stoke City,Stoke City,1.0,0.0,1.0,0.521084,1.463592
100,360737.0,2012-03-03,West Bromwich Albion,Chelsea,1.662598722515855,1.330983896795526,0.45283329886137685,0.2396985368835125,0.30746651451857315,West Bromwich Albion,West Bromwich Albion,1.0,0.0,1.0,2.042174,1.868243
101,360738.0,2012-03-03,Wigan Athletic,Swansea City,1.384746109099004,1.0230910678409761,0.4518543913411522,0.270469299351691,0.27767604242665656,Wigan Athletic,Swansea City,0.0,2.0,1.0,0.60592,0.755175
102,360730.0,2012-03-04,Fulham,Wolverhampton Wanderers,1.7545097207257412,1.0541243205940602,0.537860891431163,0.2352549061417411,0.22688172893284264,Fulham,Fulham,5.0,0.0,1.0,1.148535,1.3796030000000001
103,360733.0,2012-03-04,Newcastle United,Sunderland,1.8647826007909503,1.3695743174157102,0.49149532555795006,0.22565347236103941,0.28284662696040574,Newcastle United,tie,1.0,1.0,1.0,0.9433459999999999,0.6149819999999999
104,360736.0,2012-03-04,Tottenham Hotspur,Manchester United,1.764991113930104,2.2015147111546898,0.3141494091065937,0.2036817092159892,0.4821463713927839,Manchester United,Manchester United,1.0,3.0,1.0,1.491048,1.613035
105,360740.0,2012-03-10,Aston Villa,Fulham,1.312205389802277,1.261121923758301,0.37931799669002697,0.2654049464141721,0.35527680497125014,Aston Villa,Aston Villa,1.0,0.0,1.0,1.575882,1.6320219999999999
106,360741.0,2012-03-10,Bolton Wanderers,Queens Park Rangers,1.2331390155816013,1.1137238463129342,0.3893856211736745,0.2796783995282249,0.33093586818279874,Bolton Wanderers,Bolton Wanderers,2.0,1.0,1.0,0.7829510000000001,1.231955
107,360742.0,2012-03-10,Chelsea,Stoke City,1.707105357493549,0.9353661990299382,0.5555243359023291,0.2391332944330282,0.20534046745296813,Chelsea,Chelsea,1.0,0.0,1.0,1.614013,0.681592
108,360743.0,2012-03-10,Everton,Tottenham Hotspur,1.6021597192559536,1.223994694409877,0.461699168740121,0.24642387032386845,0.29187584702989705,Everton,Everton,1.0,0.0,1.0,1.337375,1.391246
109,360746.0,2012-03-10,Sunderland,Liverpool,1.6098121626375097,1.3648374978298916,0.43285262267771524,0.24219476492627182,0.3249513051429586,Sunderland,Sunderland,1.0,0.0,1.0,0.6922590000000001,1.494132
110,360748.0,2012-03-10,Wolverhampton Wanderers,Blackburn Rovers,1.471778936449927,1.2901212320868707,0.41458278400046117,0.25361142709099865,0.3318052023968465,Wolverhampton Wanderers,Blackburn Rovers,0.0,2.0,1.0,1.1166610000000001,0.813078
111,360744.0,2012-03-11,Manchester United,West Bromwich Albion,2.44337884735365,1.151614450149842,0.6574490432732601,0.17943476936712713,0.1630657433280144,Manchester United,Manchester United,2.0,0.0,1.0,1.703934,2.06927
112,360745.0,2012-03-11,Norwich City,Wigan Athletic,1.3897036565423067,0.9614451533672261,0.4679718007939722,0.2719214275146449,0.260106501699525,Norwich City,tie,1.0,1.0,1.0,1.408685,0.624896
113,360747.0,2012-03-11,Swansea City,Manchester City,1.4352727465155348,1.4981855835190625,0.36302728487421954,0.24599964544059794,0.39097216414998903,Manchester City,Swansea City,1.0,0.0,1.0,0.816045,1.9111630000000002
114,360739.0,2012-03-12,Arsenal,Newcastle United,2.508512696528171,1.2210820229446955,0.6540681289665085,0.17714683806062595,0.16872147210364807,Arsenal,Arsenal,2.0,1.0,1.0,2.106221,1.203854
115,360721.0,2012-03-13,Liverpool,Everton,1.6548759178163166,1.0206564754581888,0.5220020200687097,0.24457695775593433,0.23341959666873816,Liverpool,Liverpool,3.0,0.0,1.0,1.6045719999999999,1.268525
116,360752.0,2012-03-17,Fulham,Swansea City,1.6175011566132442,1.086098899888553,0.4971845278996082,0.24754483218632195,0.2552694798472028,Fulham,Swansea City,0.0,3.0,1.0,1.329251,1.009619
117,360757.0,2012-03-17,Wigan Athletic,West Bromwich Albion,1.3090828082969892,1.1851335619235757,0.39465967632934285,0.2697781372653452,0.335561984635403,Wigan Athletic,tie,1.0,1.0,1.0,0.901595,1.9333209999999998
118,360754.0,2012-03-18,Newcastle United,Norwich City,1.5661464186956928,1.0835143713047952,0.48496233020008045,0.252169294806701,0.26286751717926327,Newcastle United,Newcastle United,1.0,0.0,1.0,0.9627469999999999,1.506976
119,360758.0,2012-03-18,Wolverhampton Wanderers,Manchester United,1.3106431691138554,2.0079563745512274,0.24811342849253842,0.21585332226025683,0.5360244837970948,Manchester United,Manchester United,0.0,5.0,1.0,0.849786,1.900437
120,360750.0,2012-03-20,Blackburn Rovers,Sunderland,1.521851126967486,1.086098899888553,0.47309943540658966,0.25606989360263216,0.270830013741471,Blackburn Rovers,Blackburn Rovers,2.0,0.0,1.0,0.746624,0.766183
121,360751.0,2012-03-21,Everton,Arsenal,1.3090828082969892,1.9005031239239472,0.2636929975201878,0.2235361267424264,0.5127655435450181,Arsenal,Arsenal,0.0,1.0,1.0,0.785135,2.4497240000000002
122,360753.0,2012-03-21,Manchester City,Chelsea,1.979842662089089,1.291799942045044,0.534102833703915,0.21779855830418926,0.24809091041909295,Manchester City,Manchester City,2.0,1.0,1.0,1.918954,1.777151
123,360755.0,2012-03-21,Queens Park Rangers,Liverpool,1.350398692365609,1.3680930721155176,0.36736028389219044,0.25714862697030816,0.3754906642253002,Liverpool,Queens Park Rangers,3.0,2.0,1.0,1.463592,1.906202
