,fixture_id,time.starting_at.date,Team.data.name,op_Team.data.name,gs_expected_score,gs_op_expected_score,gs_local_prob,gs_tie_prob,gs_visitor_prob,gs_expected_winner,winner,score,op_score,expected_goals,is_home,op_expected_goals
110,741472.0,2014-05-25 02:30:000000,Real Salt Lake,FC Dallas,1.9632685371262957,1.1429658373759626,0.5642180704258215,0.21779611593195872,0.2179787709246519,Real Salt Lake,tie,0.0,0.0,1.570565,1,0.990668
111,741473.0,2014-05-26 01:00:000000,LA Galaxy,Philadelphia Union,1.7582289056235103,0.9785380153006259,0.5569969935240536,0.23439127369732468,0.20860921885486627,LA Galaxy,LA Galaxy,4.0,1.0,1.096964,1,0.968842
112,741474.0,2014-05-26 03:30:000000,San Jose Earthquakes,Houston Dynamo,1.5528060643607744,1.0954546571613264,0.47879050227246167,0.2531378082443463,0.2680708948262995,San Jose Earthquakes,San Jose Earthquakes,3.0,0.0,0.888667,1,1.06285
113,741475.0,2014-05-28 01:00:000000,Sporting Kansas City,New York Red Bulls,1.8758090045540636,1.0104560515846572,0.5761675710647486,0.22352345731649165,0.20030436846264385,Sporting Kansas City,tie,1.0,1.0,1.190316,1,1.3969799999999999
114,741476.0,2014-05-29 03:30:000000,Chivas USA,Portland Timbers,1.5479786687079942,1.0136071745615756,0.49700827244407203,0.25493516819941503,0.2480558009457463,Chivas USA,Portland Timbers,0.0,2.0,0.7556689999999999,1,1.327075
115,741481.0,2014-05-31 21:00:000000,Seattle Sounders FC,Real Salt Lake,1.713350712177248,1.1857724253599702,0.4973165434810504,0.2383824183648464,0.26429901913799225,Seattle Sounders FC,Seattle Sounders FC,4.0,0.0,2.078681,1,1.327386
116,741479.0,2014-05-31 22:00:000000,Toronto FC,Columbus Crew,1.5779276339723125,0.961461094974638,0.5173147956517041,0.25247169927267954,0.230212600868022,Toronto FC,Toronto FC,3.0,2.0,0.8965690000000001,1,0.946176
117,741477.0,2014-06-01 00:00:000000,Montreal Impact,New England Revolution,1.5076342376842893,1.0542807404952985,0.4769371267598153,0.2580462228440999,0.2650160538756357,Montreal Impact,Montreal Impact,2.0,0.0,0.860324,1,1.3971930000000001
118,741478.0,2014-06-01 00:00:000000,D.C. United,Sporting Kansas City,1.6489293529489726,1.165078961318714,0.48652878820411183,0.24383487627096623,0.26963492346932294,D.C. United,D.C. United,1.0,0.0,1.370488,1,1.215754
119,741480.0,2014-06-01 01:30:000000,FC Dallas,San Jose Earthquakes,1.8193866877648501,0.961461094974638,0.575317257972915,0.228132477187985,0.19654680453512505,FC Dallas,San Jose Earthquakes,1.0,2.0,0.9661799999999999,1,1.077546
