,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes.accurate,passes.percentage,passes.total,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
787,444,1812,344092,484,930,,2010-09-19,Stabæk,Odd,0,3,,,,,,,,False,,False,,,,,,1578,1912,484,,https://cdn.sportmonks.com/images/soccer/teams/4/484.png,False,,67,,,,,,,,,48790,,,0-3,0-2,,,,,,,,,3069,,,0,,,,,90,2010-09-19 16:00:00,16:00:00,1284912000,UTC,FT,5665,1578,1894,930,1381,https://cdn.sportmonks.com/images/soccer/teams/2/930.png,False,,337,,,,,,,,,,,False,
788,444,1812,344100,2735,313,,2010-09-19,Start,Strømsgodset,4,2,,,,,,,,False,,False,,,,,,1578,1905,2735,1376,https://cdn.sportmonks.com/images/soccer/teams/15/2735.png,False,,1622,,,,,,,,,48790,,,4-2,1-1,,,,,,,,,3069,,,0,,,,,90,2010-09-19 16:00:00,16:00:00,1284912000,UTC,FT,8055,1578,1907,313,,https://cdn.sportmonks.com/images/soccer/teams/25/313.png,False,,8140,,,,,,,,,,,False,
789,444,1812,344112,617,7242,,2010-09-19,Sandefjord,Tromsø,3,5,,,,,,,,False,,False,,,,,,1578,1998,617,1284,https://cdn.sportmonks.com/images/soccer/teams/9/617.png,False,,144,,,,,,,,,48790,,,3-5,1-2,,,,,,,,,3069,,,0,,,,,90,2010-09-19 16:00:00,16:00:00,1284912000,UTC,FT,8066,1578,1920,7242,,https://cdn.sportmonks.com/images/soccer/teams/10/7242.png,False,,8095,,,,,,,,,,,False,
790,444,1812,344121,930,7045,,2010-08-29,Odd,Kongsvinger,0,0,,,,,,,,False,,False,,,,,,1578,1894,930,1381,https://cdn.sportmonks.com/images/soccer/teams/2/930.png,False,,337,,,,,,,,,48802,,,0-0,0-0,,,,,,,,,3069,,,0,,,,,90,2010-08-29 16:00:00,16:00:00,1283097600,UTC,FT,8059,1578,1892,7045,1471,https://cdn.sportmonks.com/images/soccer/teams/5/7045.png,False,,4587,,,,,,,,,,,False,
791,444,1812,344130,290,502,,2010-08-29,Molde,Vålerenga,0,1,,,,,,,,False,,False,,,,,,1578,1911,290,1279,https://cdn.sportmonks.com/images/soccer/teams/2/290.png,False,,8098,,,,,,,,,48802,,,0-1,0-1,,,,,,,,,3069,,,0,,,,,90,2010-08-29 16:00:00,16:00:00,1283097600,UTC,FT,8063,1578,1913,502,1370,https://cdn.sportmonks.com/images/soccer/teams/22/502.png,False,,76,,,,,,,,,,,False,
792,444,1812,344139,484,2510,,2010-08-29,Stabæk,Lillestrøm,2,1,,,,,,,,False,,False,,,,,,1578,1912,484,,https://cdn.sportmonks.com/images/soccer/teams/4/484.png,False,,67,,,,,,,,,48802,,,2-1,2-0,,,,,,,,,3069,,,0,,,,,90,2010-08-29 16:00:00,16:00:00,1283097600,UTC,FT,5665,1578,1917,2510,,https://cdn.sportmonks.com/images/soccer/teams/14/2510.png,False,,1497,,,,,,,,,,,False,
793,444,1812,344148,617,313,,2010-08-29,Sandefjord,Strømsgodset,0,3,,,,,,,,False,,False,,,,,,1578,1998,617,1284,https://cdn.sportmonks.com/images/soccer/teams/9/617.png,False,,144,,,,,,,,,48802,,,0-3,0-1,,,,,,,,,3069,,,0,,,,,90,2010-08-29 16:00:00,16:00:00,1283097600,UTC,FT,8066,1578,1907,313,,https://cdn.sportmonks.com/images/soccer/teams/25/313.png,False,,8140,,,,,,,,,,,False,
794,444,1812,344157,2735,1335,,2010-08-29,Start,Rosenborg,2,3,,,,,,,,False,,False,,,,,,1578,1905,2735,1376,https://cdn.sportmonks.com/images/soccer/teams/15/2735.png,False,,1622,,,,,,,,,48802,,,2-3,1-1,,,,,,,,,3069,,,0,,,,,90,2010-08-29 18:00:00,18:00:00,1283104800,UTC,FT,8055,1578,1917,1335,1289,https://cdn.sportmonks.com/images/soccer/teams/23/1335.png,False,,594,,,,,,,,,,,False,
795,444,1812,344166,2474,321,,2010-08-30,Brann,Viking,3,3,,,,,,,,False,,False,,,,,,1578,1908,2474,1267,https://cdn.sportmonks.com/images/soccer/teams/10/2474.png,False,,1481,,,,,,,,,48802,,,3-3,1-2,,,,,,,,,3069,,,0,,,,,90,2010-08-30 17:00:00,17:00:00,1283187600,UTC,FT,8054,1578,1899,321,1281,https://cdn.sportmonks.com/images/soccer/teams/1/321.png,False,,8096,,,,,,,,,,,False,
796,444,1812,344176,7242,2474,,2010-09-11,Tromsø,Brann,0,3,,,,,,,,False,,False,,,,,,1578,1920,7242,,https://cdn.sportmonks.com/images/soccer/teams/10/7242.png,False,,8095,,,,,,,,,48802,,,0-3,0-2,,,,,,,,,3069,,,0,,,,,90,2010-09-11 15:00:00,15:00:00,1284217200,UTC,FT,8057,1578,1908,2474,1267,https://cdn.sportmonks.com/images/soccer/teams/10/2474.png,False,,1481,,,,,,,,,,,False,
