,league_id,season_id,fixture_id,localteam_id,visitorteam_id,team_id,time.starting_at.date,localTeam.data.name,visitorTeam.data.name,scores.localteam_score,scores.visitorteam_score,aggregate_id,attacks,attacks.attacks,attacks.dangerous_attacks,attendance,coaches.localteam_coach_id,coaches.visitorteam_coach_id,commentaries,corners,deleted,formations.localteam_formation,formations.visitorteam_formation,fouls,free_kick,goal_kick,localTeam.data.country_id,localTeam.data.founded,localTeam.data.id,localTeam.data.legacy_id,localTeam.data.logo_path,localTeam.data.national_team,localTeam.data.twitter,localTeam.data.venue_id,offsides,passes,passes.accurate,passes.percentage,passes.total,pitch,possessiontime,redcards,referee_id,round_id,saves,scores.et_score,scores.ft_score,scores.ht_score,scores.localteam_pen_score,scores.visitorteam_pen_score,shots.blocked,shots.insidebox,shots.offgoal,shots.ongoal,shots.outsidebox,shots.total,stage_id,standings.localteam_position,standings.visitorteam_position,stats_available,substitutions,throw_in,time.extra_minute,time.injury_time,time.minute,time.starting_at.date_time,time.starting_at.time,time.starting_at.timestamp,time.starting_at.timezone,time.status,venue_id,visitorTeam.data.country_id,visitorTeam.data.founded,visitorTeam.data.id,visitorTeam.data.legacy_id,visitorTeam.data.logo_path,visitorTeam.data.national_team,visitorTeam.data.twitter,visitorTeam.data.venue_id,weather_report,weather_report.clouds,weather_report.code,weather_report.humidity,weather_report.icon,weather_report.temperature.temp,weather_report.temperature.unit,weather_report.type,weather_report.wind.degree,weather_report.wind.speed,winning_odds_calculated,yellowcards
0,301,1380,249527,591,3513,,2005-07-28,PSG,Metz,4,1,,,,,,,,False,,False,,,,,,17,1970,591,131,https://cdn.sportmonks.com/images/soccer/teams/15/591.png,False,@PSG_inside,131,,,,,,,,,,37669,,,4-1,,,,,,,,,,2487,,,0,,,,,90,2005-07-28 22:00:00,22:00:00,1122588000,UTC,FT,1,17,1932,3513,566,https://cdn.sportmonks.com/images/soccer/teams/25/3513.png,False,@FCMetz,2042,,,,,,,,,,,False,
1,301,1380,249528,686,3682,,2005-07-29,Strasbourg,Auxerre,0,0,,,,,,,,False,,False,,,,,,17,1906,686,591,https://cdn.sportmonks.com/images/soccer/teams/14/686.png,False,@RCSA,182,,,,,,,,,,37669,,,0-0,,,,,,,,,,2487,,,0,,,,,90,2005-07-29 22:00:00,22:00:00,1122674400,UTC,FT,1,17,1905,3682,574,https://cdn.sportmonks.com/images/soccer/teams/2/3682.png,False,,2155,,,,,,,,,,,False,
2,301,1380,249529,108,524,,2005-07-29,Saint-Étienne,Ajaccio,0,0,,,,,,,,False,,False,,,,,,17,1920,108,161,https://cdn.sportmonks.com/images/soccer/teams/12/108.png,False,@ASSEofficiel,6164,,,,,,,,,,37669,,,0-0,,,,,,,,,,2487,,,0,,,,,90,2005-07-29 22:00:00,22:00:00,1122674400,UTC,FT,1,17,1910,524,580,https://cdn.sportmonks.com/images/soccer/teams/12/524.png,False,,87,,,,,,,,,,,False,
3,301,1380,249530,1842,289,,2005-07-29,Sochaux,Toulouse,0,1,,,,,,,,False,,False,,,,,,17,1928,1842,572,https://cdn.sportmonks.com/images/soccer/teams/18/1842.png,False,,953,,,,,,,,,,37669,,,0-1,,,,,,,,,,2487,,,0,,,,,90,2005-07-29 22:00:00,22:00:00,1122674400,UTC,FT,1,17,1937,289,563,https://cdn.sportmonks.com/images/soccer/teams/1/289.png,False,@ToulouseFC,6163,,,,,,,,,,,False,
4,301,1380,249531,450,7047,,2005-07-29,Nice,Troyes,1,1,,,,,,,,False,,False,,,,,,17,1904,450,556,https://cdn.sportmonks.com/images/soccer/teams/2/450.png,False,@ogcnice,51,,,,,,,,,,37669,,,1-1,,,,,,,,,,2487,,,0,,,,,90,2005-07-29 22:00:00,22:00:00,1122674400,UTC,FT,1,17,1986,7047,567,https://cdn.sportmonks.com/images/soccer/teams/7/7047.png,False,@estac_officiel,4588,,,,,,,,,,,False,
5,301,1380,249532,59,271,,2005-07-29,Nantes,Lens,2,0,,,,,,,,False,,False,,,,,,17,1943,59,557,https://cdn.sportmonks.com/images/soccer/teams/27/59.png,False,@FCNantes,6162,,,,,,,,,,37669,,,2-0,,,,,,,,,,2487,,,0,,,,,90,2005-07-29 22:00:00,22:00:00,1122674400,UTC,FT,1,17,1906,271,565,https://cdn.sportmonks.com/images/soccer/teams/15/271.png,False,,6240,,,,,,,,,,,False,
6,301,1380,249533,3520,6789,,2005-07-29,Nancy,Monaco,0,1,,,,,,,,False,,False,,,,,,17,1967,3520,573,https://cdn.sportmonks.com/images/soccer/teams/0/3520.png,False,,2046,,,,,,,,,,37669,,,0-1,,,,,,,,,,2487,,,0,,,,,90,2005-07-29 22:00:00,22:00:00,1122674400,UTC,FT,1,17,1919,6789,121,https://cdn.sportmonks.com/images/soccer/teams/5/6789.png,False,@AS_Monaco,4451,,,,,,,,,,,False,
7,301,1380,249534,44,3562,,2005-07-29,Olympique Marseille,Bordeaux,0,2,,,,,,,,False,,False,,,,,,17,1899,44,553,https://cdn.sportmonks.com/images/soccer/teams/12/44.png,False,@OM_Officiel,6159,,,,,,,,,,37669,,,0-2,,,,,,,,,,2487,,,0,,,,,90,2005-07-29 22:00:00,22:00:00,1122674400,UTC,FT,1,17,1881,3562,554,https://cdn.sportmonks.com/images/soccer/teams/10/3562.png,False,@girondins,2081,,,,,,,,,,,False,
8,301,1380,249535,690,598,,2005-07-29,Lille,Rennes,1,0,,,,,,,,False,,False,,,,,,17,1944,690,167,https://cdn.sportmonks.com/images/soccer/teams/18/690.png,False,@losclive,184,,,,,,,,,,37669,,,1-0,,,,,,,,,,2487,,,0,,,,,90,2005-07-29 22:00:00,22:00:00,1122674400,UTC,FT,1,17,1901,598,558,https://cdn.sportmonks.com/images/soccer/teams/22/598.png,False,@staderennais,135,,,,,,,,,,,False,
9,301,1380,249536,7758,79,,2005-07-30,Le Mans,Olympique Lyonnais,1,2,,,,,,,,False,,False,,,,,,17,1985,7758,9812,https://cdn.sportmonks.com/images/soccer/teams/14/7758.png,False,,5030,,,,,,,,,,37669,,,1-2,,,,,,,,,,2487,,,0,,,,,90,2005-07-30 22:00:00,22:00:00,1122760800,UTC,FT,1,17,1950,79,552,https://cdn.sportmonks.com/images/soccer/teams/15/79.png,False,@OL,153583,,,,,,,,,,,False,
10,301,1380,249537,7047,108,,2005-08-05,Troyes,Saint-Étienne,0,0,,,,,,,,False,,False,,,,,,17,1986,7047,567,https://cdn.sportmonks.com/images/soccer/teams/7/7047.png,False,@estac_officiel,4588,,,,,,,,,,37670,,,0-0,,,,,,,,,,2487,,,0,,,,,90,2005-08-05 22:00:00,22:00:00,1123279200,UTC,FT,1,17,1920,108,161,https://cdn.sportmonks.com/images/soccer/teams/12/108.png,False,@ASSEofficiel,6164,,,,,,,,,,,False,
11,301,1380,249538,289,450,,2005-08-05,Toulouse,Nice,0,2,,,,,,,,False,,False,,,,,,17,1937,289,563,https://cdn.sportmonks.com/images/soccer/teams/1/289.png,False,@ToulouseFC,6163,,,,,,,,,,37670,,,0-2,,,,,,,,,,2487,,,0,,,,,90,2005-08-05 22:00:00,22:00:00,1123279200,UTC,FT,1,17,1904,450,556,https://cdn.sportmonks.com/images/soccer/teams/2/450.png,False,@ogcnice,51,,,,,,,,,,,False,
12,301,1380,249539,1842,591,,2005-08-05,Sochaux,PSG,0,1,,,,,,,,False,,False,,,,,,17,1928,1842,572,https://cdn.sportmonks.com/images/soccer/teams/18/1842.png,False,,953,,,,,,,,,,37670,,,0-1,,,,,,,,,,2487,,,0,,,,,90,2005-08-05 22:00:00,22:00:00,1123279200,UTC,FT,1,17,1970,591,131,https://cdn.sportmonks.com/images/soccer/teams/15/591.png,False,@PSG_inside,131,,,,,,,,,,,False,
13,301,1380,249540,6789,3682,,2005-08-05,Monaco,Auxerre,0,2,,,,,,,,False,,False,,,,,,17,1919,6789,121,https://cdn.sportmonks.com/images/soccer/teams/5/6789.png,False,@AS_Monaco,4451,,,,,,,,,,37670,,,0-2,,,,,,,,,,2487,,,0,,,,,90,2005-08-05 22:00:00,22:00:00,1123279200,UTC,FT,1,17,1905,3682,574,https://cdn.sportmonks.com/images/soccer/teams/2/3682.png,False,,2155,,,,,,,,,,,False,
14,301,1380,249541,3513,7758,,2005-08-05,Metz,Le Mans,0,0,,,,,,,,False,,False,,,,,,17,1932,3513,566,https://cdn.sportmonks.com/images/soccer/teams/25/3513.png,False,@FCMetz,2042,,,,,,,,,,37670,,,0-0,,,,,,,,,,2487,,,0,,,,,90,2005-08-05 22:00:00,22:00:00,1123279200,UTC,FT,1,17,1985,7758,9812,https://cdn.sportmonks.com/images/soccer/teams/14/7758.png,False,,5030,,,,,,,,,,,False,
15,301,1380,249542,271,44,,2005-08-05,Lens,Olympique Marseille,2,0,,,,,,,,False,,False,,,,,,17,1906,271,565,https://cdn.sportmonks.com/images/soccer/teams/15/271.png,False,,6240,,,,,,,,,,37670,,,2-0,,,,,,,,,,2487,,,0,,,,,90,2005-08-05 22:00:00,22:00:00,1123279200,UTC,FT,1,17,1899,44,553,https://cdn.sportmonks.com/images/soccer/teams/12/44.png,False,@OM_Officiel,6159,,,,,,,,,,,False,
16,301,1380,249543,3562,3520,,2005-08-05,Bordeaux,Nancy,1,0,,,,,,,,False,,False,,,,,,17,1881,3562,554,https://cdn.sportmonks.com/images/soccer/teams/10/3562.png,False,@girondins,2081,,,,,,,,,,37670,,,1-0,,,,,,,,,,2487,,,0,,,,,90,2005-08-05 22:00:00,22:00:00,1123279200,UTC,FT,1,17,1967,3520,573,https://cdn.sportmonks.com/images/soccer/teams/0/3520.png,False,,2046,,,,,,,,,,,False,
17,301,1380,249544,524,690,,2005-08-05,Ajaccio,Lille,3,3,,,,,,,,False,,False,,,,,,17,1910,524,580,https://cdn.sportmonks.com/images/soccer/teams/12/524.png,False,,87,,,,,,,,,,37670,,,3-3,,,,,,,,,,2487,,,0,,,,,90,2005-08-05 22:00:00,22:00:00,1123279200,UTC,FT,1,17,1944,690,167,https://cdn.sportmonks.com/images/soccer/teams/18/690.png,False,@losclive,184,,,,,,,,,,,False,
18,301,1380,249545,598,59,,2005-08-06,Rennes,Nantes,0,3,,,,,,,,False,,False,,,,,,17,1901,598,558,https://cdn.sportmonks.com/images/soccer/teams/22/598.png,False,@staderennais,135,,,,,,,,,,37670,,,0-3,,,,,,,,,,2487,,,0,,,,,90,2005-08-06 22:00:00,22:00:00,1123365600,UTC,FT,1,17,1943,59,557,https://cdn.sportmonks.com/images/soccer/teams/27/59.png,False,@FCNantes,6162,,,,,,,,,,,False,
19,301,1380,249546,79,686,,2005-08-06,Olympique Lyonnais,Strasbourg,1,0,,,,,,,,False,,False,,,,,,17,1950,79,552,https://cdn.sportmonks.com/images/soccer/teams/15/79.png,False,@OL,153583,,,,,,,,,,37670,,,1-0,,,,,,,,,,2487,,,0,,,,,90,2005-08-06 22:00:00,22:00:00,1123365600,UTC,FT,1,17,1906,686,591,https://cdn.sportmonks.com/images/soccer/teams/14/686.png,False,@RCSA,182,,,,,,,,,,,False,
