,matchid,teamid,op_teamid,competitionid,seasonid,is_home,team_name,op_team_name,timestamp,goals,op_goals,points,avg_points,avg_goals,op_avg_goals,pass_70,pass_80,op_pass_70,op_pass_80,expected_goals,op_expected_goals,passes,bad_passes,pass_ratio,corners,fouls,cards,shots,op_passes,op_bad_passes,op_corners,op_fouls,op_cards,op_shots,goals_op_ratio,shots_op_ratio,pass_op_ratio
1179,707638,1450,186,23,2013,0,Getafe,Real Madrid,  2013-09-22 18:00:00.000000,1,4,0,0.666667,0.833333,1.666667,0.536537,0.18847,0.560564,0.234639,0.78828,1.689958,3.567705,1.15,9372    0.745332,0.060839,0.16831,2.166667,0.154031,3.866791,1.204215,0.068045,0.126976,2.333333,0.168523,0.583333,0.955128,0.986926
1180,707638,186,1450,23,2013,1,Real Madrid,Getafe,  2013-09-22 18:00:00.000000,4,1,3,2.333333,2.5,1.5,0.77733,0.251461,0.589002,0.26572,2.06302,1.778244,4.727053,0.97,5125    0.823065,0.06101,0.143603,1.666667,0.197483,3.379422,1.109884,0.07895,0.136493,2,0.188698,1.666667,1.370334,1.09897
1182,707640,5683,185,23,2013,0,Granada CF,Real Betis,  2013-09-22 11:00:00.000000,0,0,1,1.166667,0.833333,0.833333,0.342917,0.148999,0.82747,0.294472,0.774331,1.110711,2.603865,1.2,1145    0.680392,0.046673,0.132753,2.666667,0.09171,4.987689,1.210009,0.071782,0.13998,1.333333,0.14896,0.833333,0.730017,0.867095
1183,707640,185,5683,23,2013,1,Real Betis,Granada CF,  2013-09-22 11:00:00.000000,0,0,1,1.333333,1.666667,1,0.468385,0.161466,0.502552,0.204476,1.433817,0.995122,3.399194,1.13,4993    0.743400,0.075347,0.145415,2.166667,0.145415,3.533797,1.208645,0.078931,0.163433,3,0.138305,1.5,1.419391,1.02532
1184,485043,3500,1230,98,2013,0,Seattle Sounders FC,LA Galaxy,  2013-09-22 03:30:00.000000,1,1,1,2.5,1.333333,0.666667,0.620153,0.209856,0.478765,0.175408,1.164105,0.898589,3.615564,1.17,3127    0.751016,0.07104,0.138476,1,0.138514,3.486286,1.176603,0.051384,0.136948,2.5,0.151018,1.222222,1.025463,1.021627
1185,485043,1230,3500,98,2013,1,LA Galaxy,Seattle Sounders FC,  2013-09-22 03:30:00.000000,1,1,1,1.833333,2.166667,1.333333,0.624467,0.220127,0.475401,0.170469,1.621768,1.105896,3.618901,1.17,0656    0.750738,0.056687,0.096173,0.666667,0.163368,3.913138,1.198677,0.060482,0.10487,1.333333,0.120792,1.333333,1.352321,0.988379
1186,485048,1131,1899,98,2013,0,San Jose Earthquakes,Real Salt Lake,  2013-09-22 02:00:00.000000,2,1,3,1.333333,0.666667,1.166667,0.500006,0.212909,0.535612,0.179028,1.137031,1.16877,3.069173,1.15,0939    0.723442,0.067173,0.138379,2.166667,0.143681,3.85405,1.14222,0.046119,0.129324,1.5,0.136455,0.5,1.084068,0.941879
1187,485048,1899,1131,98,2013,1,Real Salt Lake,San Jose Earthquakes,  2013-09-22 02:00:00.000000,1,2,0,1.666667,2.333333,1.833333,0.67622,0.213267,0.50412,0.168028,1.601265,1.313902,4.639588,1.07,3238    0.807944,0.049709,0.138301,2.666667,0.126018,3.19251,1.066927,0.05316,0.131489,1.5,0.132454,1.416667,1.401432,1.082658
1188,485047,2079,1897,98,2013,0,Chivas USA,Houston Dynamo,  2013-09-22 01:30:00.000000,1,5,0,1.333333,1.333333,1.5,0.352023,0.129281,0.584587,0.228676,1.175707,1.107251,2.927521,1.18,8411    0.707673,0.033693,0.136488,1.333333,0.116663,4.223977,1.242969,0.070932,0.130997,0.833333,0.132844,0.805556,0.946857,0.921117
1189,485047,1897,2079,98,2013,1,Houston Dynamo,Chivas USA,  2013-09-22 01:30:00.000000,5,1,3,1.166667,1,2.166667,0.499511,0.17407,0.516452,0.20256,1.094358,1.6894,3.661123,1.13,6014    0.755180,0.044577,0.095866,0.833333,0.152815,3.529649,1.133788,0.06759,0.108051,1,0.16702,0.875,0.963095,1.012006
1190,485046,1207,454,98,2013,0,Chicago Fire,Columbus Crew,  2013-09-22 00:30:00.000000,0,3,0,1.333333,1.166667,1.333333,0.514509,0.190422,0.576565,0.213395,1.345069,1.453942,2.73227,1.3,0885    0.674111,0.065832,0.121082,1.833333,0.16558,3.627583,1.076489,0.04446,0.13172,1.666667,0.163654,0.833333,1.067623,0.880942
1191,485046,454,1207,98,2013,1,Columbus Crew,Chicago Fire,  2013-09-22 00:30:00.000000,3,0,3,1.5,1,1.5,0.43786,0.169004,0.48397,0.182048,1.10438,1.129091,3.288885,1.11,3981    0.742345,0.055159,0.116373,1.833333,0.149363,3.843482,1.190005,0.064139,0.148231,1.333333,0.142928,1,1.373423,0.990296
1192,485049,1326,928,98,2013,0,D.C. United,New England Revolution,  2013-09-22 00:30:00.000000,1,2,0,0.333333,0.833333,1.666667,0.553425,0.201237,0.468243,0.178159,1.116826,1.494127,4.647272,1.14,8974    0.800004,0.064218,0.129695,1.166667,0.137111,3.299856,1.137688,0.033863,0.114002,1.666667,0.151467,0.5,0.989595,1.083622
1193,485049,928,1326,98,2013,1,New England Revolution,D.C. United,  2013-09-22 00:30:00.000000,2,1,3,1.166667,2,2,0.566249,0.195978,0.488671,0.160475,1.234971,0.983547,3.574354,1,1793    0.776793,0.037426,0.149954,2,0.119466,3.871414,1.098147,0.050087,0.13182,2.666667,0.124937,1.527778,1.141714,1.022229
1194,485045,421,2077,98,2013,0,Sporting Kansas City,Toronto FC,  2013-09-21 21:00:00.000000,2,1,3,1.5,1.666667,1,0.471716,0.165631,0.339334,0.118469,1.178878,1.028246,4.150824,1.15,1323    0.779550,0.049182,0.14499,1.833333,0.162781,2.758024,1.245113,0.028438,0.155841,1.666667,0.088471,1.444444,2.156944,1.149962
1195,485045,2077,421,98,2013,1,Toronto FC,Sporting Kansas City,  2013-09-21 21:00:00.000000,1,2,0,0.5,0.5,1.833333,0.447705,0.20331,0.652806,0.249771,0.539837,1.635885,3.109262,1.15,8678    0.721947,0.057081,0.128174,1.833333,0.11765,4.023564,1.197971,0.055289,0.103409,1.666667,0.180165,0.5,0.749011,0.950031
1196,707641,175,192,23,2013,0,Atlético de Madrid,Real Valladolid,  2013-09-21 21:00:00.000000,2,0,3,2.666667,2.833333,0.833333,0.77844,0.340638,0.522563,0.150285,1.999104,1.045828,3.625932,1.14,6868    0.753982,0.077013,0.143098,2.666667,0.164855,4.269158,1.165324,0.035712,0.153662,3,0.117909,2.5,1.572222,0.986085
1197,707641,192,175,23,2013,1,Real Valladolid,Atlético de Madrid,  2013-09-21 21:00:00.000000,0,2,0,0.666667,0.833333,1.666667,0.583342,0.220763,0.687588,0.26572,1.059361,1.200004,4.455117,1.17,7407    0.788359,0.053727,0.107511,1.666667,0.120115,3.999864,1.165342,0.071743,0.156167,2.333333,0.166998,0.416667,0.725363,1.023118
1198,485044,1708,1616,98,2013,0,Vancouver Whitecaps,Montreal Impact,  2013-09-21 19:00:00.000000,3,0,3,0.833333,0.833333,1.333333,0.564352,0.165075,0.543473,0.190294,0.953256,0.913648,3.898581,1.2,9120    0.761519,0.037312,0.120743,1.333333,0.131363,3.508634,1.16134,0.039142,0.126252,1.166667,0.15832,0.555556,0.980246,1.033678
1199,485044,1616,1708,98,2013,1,Montreal Impact,Vancouver Whitecaps,  2013-09-21 19:00:00.000000,0,3,0,1.666667,2.166667,1.166667,0.49021,0.149387,0.459795,0.150815,1.510294,1.098371,4.758279,1.03,3135    0.813883,0.042767,0.129477,1.166667,0.120883,3.707334,1.051206,0.053405,0.106411,1.5,0.129654,1.666667,0.938578,1.067987
1200,707644,178,184,23,2013,0,Barcelona,Rayo Vallecano,  2013-09-21 19:00:00.000000,4,0,3,3,3.333333,0.833333,1.416321,0.436527,0.335581,0.135307,2.701157,1.121947,7.227831,0.99,1421    0.877672,0.08463,0.15245,1.666667,0.172343,2.68333,0.975131,0.052102,0.115121,3,0.095658,2.833333,2.282212,1.229015
1201,707644,184,178,23,2013,1,Rayo Vallecano,Barcelona,  2013-09-21 19:00:00.000000,0,4,0,1.166667,1.333333,2.5,0.657982,0.249696,0.384447,0.182481,1.006998,1.64426,5.26757,1.13,2947    0.819067,0.066336,0.166883,2.666667,0.164992,2.37636,1.107771,0.054024,0.154648,2.833333,0.118958,1.083333,2.083619,1.222431
1203,707643,182,188,23,2013,0,Málaga,Real Sociedad,  2013-09-21 15:00:00.000000,0,0,1,1.166667,1.833333,1.5,0.48957,0.196359,0.923725,0.292266,1.773669,1.38874,2.95291,0.92,8519    0.747488,0.047049,0.127743,2.666667,0.140602,5.986833,1.007912,0.089967,0.14383,1.833333,0.160079,1.541667,0.979101,0.879181
1204,707643,188,182,23,2013,1,Real Sociedad,Málaga,  2013-09-21 15:00:00.000000,0,0,1,1.5,1.333333,1,0.700774,0.221784,0.575574,0.153264,1.588248,1.335924,4.416095,1.1,6726    0.792496,0.046481,0.135572,2,0.160871,3.620987,1.106631,0.055327,0.146229,3.5,0.155228,0.916667,1.125631,1.038324
1205,485042,436,1581,98,2013,0,Colorado Rapids,Portland Timbers,  2013-09-21 03:00:00.000000,0,1,0,1.833333,1.5,1,0.477008,0.163788,0.409422,0.153035,1.28174,1.064757,3.735129,1.15,3130    0.753563,0.051666,0.106821,1.666667,0.154827,3.522859,1.1252,0.040933,0.120987,1.333333,0.12623,1.25,1.609788,1.002583
1206,485042,1581,436,98,2013,1,Portland Timbers,Colorado Rapids,  2013-09-21 03:00:00.000000,1,0,3,1.333333,2,1.666667,0.615024,0.229715,0.559945,0.189479,1.415097,1.229263,3.782087,1.14,2613    0.760611,0.061781,0.132603,1.5,0.141414,3.389293,1.053978,0.053048,0.130586,2,0.125452,1.416667,1.159441,1.02698
1208,707628,176,174,23,2013,0,Celta de Vigo,Athletic Club,  2013-09-16 21:00:00.000000,2,3,0,1.833333,1.333333,0.833333,0.662498,0.247799,0.393759,0.147362,1.444179,1.160612,3.741799,1.25,1364    0.738223,0.059198,0.13287,2.666667,0.140116,3.603767,1.165186,0.055614,0.157842,3.333333,0.116741,1.166667,1.984762,0.995802
1209,707628,174,176,23,2013,1,Athletic Club,Celta de Vigo,  2013-09-16 21:00:00.000000,3,2,3,1.666667,1.5,1.333333,0.559921,0.239629,0.606802,0.225444,1.04716,1.087401,3.847689,1.2,5941    0.745996,0.046576,0.168058,2.166667,0.107336,4.096774,1.164455,0.07342,0.148479,1.666667,0.182529,1.222222,0.741258,1.006491
1211,707626,191,185,23,2013,0,Valencia CF,Real Betis,  2013-09-15 20:00:00.000000,1,3,0,1.5,1.5,1.666667,0.648598,0.22229,0.699992,0.264089,1.363897,1.295825,4.442835,1.08,9837    0.792962,0.066329,0.162706,2.666667,0.141412,3.699344,1.080397,0.066022,0.160852,2.666667,0.128384,0.791667,2.125298,1.075948
1212,707626,185,191,23,2013,1,Real Betis,Valencia CF,  2013-09-15 20:00:00.000000,3,1,3,0.833333,1.166667,1,0.461216,0.181179,0.47567,0.202684,1.159411,1.303645,3.605287,1.17,0835    0.748957,0.071763,0.163336,2.5,0.125701,3.257811,1.222982,0.066386,0.167017,3.5,0.156226,1,0.830502,1.054057
1213,707635,184,182,23,2013,0,Rayo Vallecano,Málaga,  2013-09-15 18:00:00.000000,0,5,0,1.666667,1.833333,2,0.639056,0.252532,0.364086,0.168726,1.286745,1.378873,5.143678,1.12,5266    0.816996,0.062555,0.187876,3.166667,0.175272,2.314752,1.135965,0.053673,0.148394,2.666667,0.109099,1.333333,2.21866,1.239365
1214,707635,182,184,23,2013,1,Málaga,Rayo Vallecano,  2013-09-15 18:00:00.000000,5,0,3,0.833333,1,1.5,0.499544,0.197713,0.860717,0.281019,1.280338,1.433974,3.111275,0.93,7517    0.755953,0.043306,0.125613,3,0.125771,5.785627,1.009465,0.091679,0.14176,2,0.156217,0.708333,0.892989,0.895507
1215,707630,450,1450,23,2013,0,Osasuna,Getafe,  2013-09-15 16:00:00.000000,1,2,0,0.5,0.833333,2.5,0.717085,0.24806,0.485312,0.247851,1.187262,1.458039,3.901505,1.52,9609    0.709923,0.070031,0.181225,2.333333,0.186776,2.764485,1.39091,0.057486,0.168718,2.333333,0.123972,0.5,1.555245,1.081961
1216,707630,1450,450,23,2013,1,Getafe,Osasuna,  2013-09-15 16:00:00.000000,2,1,3,0.166667,0.5,1.666667,0.558043,0.208183,0.644793,0.250768,0.487172,1.593482,3.617884,1.15,3995    0.749108,0.060839,0.164726,2.166667,0.137902,3.836325,1.207799,0.077005,0.1216,1.833333,0.177483,0.25,0.79509,0.994175
1217,707627,177,5683,23,2013,0,Espanyol,Granada CF,  2013-09-15 11:00:00.000000,1,0,3,0.833333,0.833333,1.333333,0.408312,0.168273,0.646441,0.213673,0.722887,1.182123,2.886561,1.2,4518    0.701749,0.055519,0.15588,4,0.089475,4.652271,1.231574,0.062764,0.184517,2.833333,0.12549,0.666667,0.825572,0.905529
1218,707627,5683,177,23,2013,1,Granada CF,Espanyol,  2013-09-15 11:00:00.000000,0,1,0,1.666667,1.333333,0.666667,0.356377,0.166329,0.871148,0.294109,0.815554,1.142674,2.456358,1.18,9706    0.670000,0.04837,0.128902,2.333333,0.095084,5.121526,1.234202,0.073479,0.141429,1.333333,0.164784,1.333333,0.630314,0.841959
1219,485036,1581,2079,98,2013,0,Portland Timbers,Chivas USA,  2013-09-15 03:30:00.000000,1,1,1,1.333333,2,1.666667,0.595082,0.237322,0.576589,0.17722,1.392893,1.237585,3.675971,1.15,3823    0.754945,0.06365,0.136435,1.833333,0.143435,3.394155,1.070298,0.053105,0.139756,2.333333,0.127416,1.416667,1.153885,1.022938
1220,485036,2079,1581,98,2013,1,Chivas USA,Portland Timbers,  2013-09-15 03:30:00.000000,1,1,1,1.333333,1.333333,1.5,0.332519,0.11687,0.584587,0.242861,1.265629,1.294334,2.853053,1.13,3446    0.713311,0.028374,0.131169,1.666667,0.111344,4.362274,1.207508,0.08157,0.120359,1.333333,0.157666,0.805556,0.860319,0.918728
1221,485040,1708,1131,98,2013,0,Vancouver Whitecaps,San Jose Earthquakes,  2013-09-15 03:30:00.000000,0,0,1,0.833333,1,1.5,0.517166,0.161681,0.583815,0.201447,1.020504,0.845039,3.688904,1.2,9483    0.749117,0.040915,0.122821,2,0.124461,3.716348,1.186734,0.039237,0.131857,1,0.14261,0.722222,1.00239,1.006377
1222,485040,1131,1708,98,2013,1,San Jose Earthquakes,Vancouver Whitecaps,  2013-09-15 03:30:00.000000,0,0,1,1.666667,1,1.166667,0.503552,0.212909,0.461144,0.179028,1.169037,1.143302,3.294351,1.15,9804    0.734151,0.0654,0.136606,1.833333,0.12595,3.653695,1.140447,0.047892,0.120459,2.166667,0.118724,0.833333,1.322163,0.972175
1223,485037,1903,436,98,2013,0,FC Dallas,Colorado Rapids,  2013-09-15 02:00:00.000000,1,2,0,1.333333,2,2,0.450081,0.174015,0.523059,0.202127,0.926728,1.418457,3.498405,1.08,1114    0.755194,0.060458,0.156058,2.166667,0.134836,3.068888,1.132636,0.058478,0.152457,2.166667,0.117107,1.416667,1.299122,1.03972
1224,485037,436,1903,98,2013,1,Colorado Rapids,FC Dallas,  2013-09-15 02:00:00.000000,2,1,3,1.833333,1.5,0.833333,0.495729,0.155075,0.408412,0.140795,1.336049,0.940337,3.751945,1.2,8686    0.745501,0.048139,0.115896,1.666667,0.155018,3.569912,1.177172,0.035671,0.119404,1.666667,0.12112,1.25,1.642256,0.999644
1225,485034,928,1207,98,2013,0,New England Revolution,Chicago Fire,  2013-09-15 01:30:00.000000,2,3,0,1.166667,1.666667,1.666667,0.62924,0.213498,0.388312,0.131801,1.076623,0.735422,3.820922,1.05,6776    0.780562,0.051573,0.146122,2.5,0.126311,3.68145,1.098147,0.039334,0.128236,2.666667,0.094471,1.416667,1.514709,1.060311
1226,485034,1207,928,98,2013,1,Chicago Fire,New England Revolution,  2013-09-15 01:30:00.000000,3,2,3,1.333333,1,1.166667,0.434988,0.166857,0.61296,0.223824,1.232163,1.440007,2.61155,1.27,7244    0.668458,0.055022,0.113761,1.333333,0.145638,4.088691,1.10665,0.047968,0.133208,2,0.16518,0.916667,0.915608,0.858611
1227,485038,1897,5513,98,2013,0,Houston Dynamo,Philadelphia Union,  2013-09-15 00:30:00.000000,1,0,3,0.666667,0.833333,2.333333,0.5379,0.19931,0.52379,0.213841,1.031991,1.848231,3.742768,1.1,4321    0.766117,0.053576,0.105204,1,0.160323,3.598278,1.082986,0.073079,0.101562,1,0.169189,0.708333,1.010065,1.014164
1228,485038,5513,1897,98,2013,1,Philadelphia Union,Houston Dynamo,  2013-09-15 00:30:00.000000,0,1,0,0.833333,0.666667,1.333333,0.408959,0.145525,0.523296,0.169055,1.495604,1.040219,3.367894,1.08,9040    0.752937,0.058747,0.127905,2,0.156389,3.982738,1.129712,0.067329,0.119459,1.333333,0.110193,0.45,1.687184,0.993392
1229,485035,2077,399,98,2013,0,Toronto FC,New York Red Bulls,  2013-09-15 00:00:00.000000,0,2,0,0.5,0.666667,1.833333,0.476378,0.219439,0.642054,0.239019,0.629171,1.425562,3.17557,1.15,6886    0.725198,0.066041,0.137135,1.666667,0.126611,3.994891,1.18005,0.057081,0.108785,1.833333,0.17658,0.583333,0.826789,0.9525
1230,485035,399,2077,98,2013,1,New York Red Bulls,Toronto FC,  2013-09-15 00:00:00.000000,2,0,3,1.666667,1.833333,1.5,0.506252,0.160307,0.546858,0.169863,1.499116,1.552983,3.596264,1.15,0595    0.741626,0.047678,0.092542,1.166667,0.11271,3.740315,1.080402,0.038315,0.124264,1.333333,0.174013,1.361111,0.754653,0.968591
1231,485041,1230,1326,98,2013,0,LA Galaxy,D.C. United,  2013-09-14 21:00:00.000000,2,2,1,1.666667,1.833333,1.333333,0.629123,0.212705,0.472577,0.143139,1.530529,1.037717,3.657782,1.18,2772    0.751128,0.05844,0.094167,1,0.15953,3.644146,1.196261,0.047782,0.108278,1.5,0.116974,1.166667,1.355099,1.003343
1232,485041,1326,1230,98,2013,1,D.C. United,LA Galaxy,  2013-09-14 21:00:00.000000,2,2,1,0.666667,1,1.5,0.58465,0.204373,0.463938,0.179698,1.317694,1.509571,4.535986,1.09,8172    0.803051,0.064063,0.13848,1.833333,0.14763,3.392501,1.106793,0.032032,0.120956,1.833333,0.142253,0.833333,1.210749,1.074018
1234,485039,454,1616,98,2013,0,Columbus Crew,Montreal Impact,  2013-09-14 19:00:00.000000,2,1,3,1.5,1,1.333333,0.466229,0.176096,0.466239,0.169637,0.994858,0.87174,3.386402,1.1,5116    0.749843,0.051613,0.121692,2,0.165321,3.682135,1.184686,0.064139,0.126954,1.333333,0.134063,1,1.56187,1.011133
1235,485039,1616,454,98,2013,1,Montreal Impact,Columbus Crew,  2013-09-14 19:00:00.000000,1,2,0,1.666667,2.166667,1.333333,0.453644,0.137243,0.530297,0.170795,1.305413,1.266479,4.717251,0.99,2450    0.818132,0.028602,0.122671,1.166667,0.106851,3.956324,1.017594,0.057104,0.11377,2,0.142408,1.638889,0.770228,1.049273
1236,707634,179,178,23,2013,0,Sevilla,Barcelona,  2013-09-14 19:00:00.000000,2,3,0,0.833333,1.5,2,0.648631,0.263612,0.47268,0.208572,1.704792,1.498109,4.428449,1.12,6859    0.784296,0.07647,0.144513,3.833333,0.176333,2.676256,1.036319,0.048235,0.169431,4.166667,0.155056,0.611111,1.255206,1.086013
1237,707634,178,179,23,2013,1,Barcelona,Sevilla,  2013-09-14 19:00:00.000000,3,2,3,3,3.166667,0.666667,1.374425,0.409048,0.328067,0.125181,2.428032,1.036019,7.668926,1.01,8195    0.880812,0.099466,0.133495,1.333333,0.167996,2.7409,0.980108,0.039936,0.101315,2.166667,0.094247,2.916667,2.274275,1.229551
1238,707633,188,855,23,2013,0,Real Sociedad,Levante,  2013-09-14 17:00:00.000000,0,0,1,1.833333,1.666667,1.166667,0.657058,0.22146,0.624724,0.185045,1.692194,1.314024,4.043926,1.12,8117    0.771635,0.055327,0.128174,2.333333,0.160623,3.878251,1.152806,0.067643,0.142454,3.833333,0.169164,1.25,1.062139,1.004159
1239,707633,855,188,23,2013,1,Levante,Real Sociedad,  2013-09-14 17:00:00.000000,0,0,1,1.333333,1,2,0.252007,0.100094,0.904872,0.332156,0.819536,1.677583,2.230937,1.04,9602    0.669027,0.044728,0.155672,2.166667,0.100093,5.601318,1.078348,0.071707,0.191744,3.666667,0.182786,0.777778,0.679081,0.808301
1241,485033,1899,3500,98,2013,0,Real Salt Lake,Seattle Sounders FC,  2013-09-14 03:00:00.000000,0,2,0,1.833333,2.666667,1.833333,0.66461,0.211723,0.446582,0.163147,1.62191,1.311348,4.601267,1.11,2894    0.801107,0.055086,0.133191,1.833333,0.12619,3.226999,1.051389,0.060405,0.126399,1.666667,0.138021,1.583333,1.366817,1.066431
1242,485033,3500,1899,98,2013,1,Seattle Sounders FC,Real Salt Lake,  2013-09-14 03:00:00.000000,2,0,3,2.5,1.333333,0.833333,0.596665,0.199599,0.519126,0.207914,0.943865,0.985815,3.771916,1.14,8629    0.762740,0.072908,0.131593,1.166667,0.144081,3.399578,1.175039,0.071097,0.139007,1.5,0.158358,1.222222,1.006944,1.040008
1243,485032,1207,2077,98,2013,0,Chicago Fire,Toronto FC,  2013-09-12 00:30:00.000000,1,1,1,1.666667,1.166667,1.166667,0.413058,0.159485,0.62623,0.228751,1.366632,1.577324,2.501341,1.27,4967    0.658793,0.053137,0.113593,1.666667,0.134776,4.167806,1.127441,0.058438,0.141755,1.5,0.17369,1.083333,0.806586,0.843087
1244,485032,2077,1207,98,2013,1,Toronto FC,Chicago Fire,  2013-09-12 00:30:00.000000,1,1,1,0.833333,0.666667,1.666667,0.444902,0.207237,0.700564,0.242565,0.54061,1.394403,3.0159,1.18,7619    0.704672,0.066099,0.133779,1.5,0.112541,4.260848,1.183596,0.0624,0.115877,2.333333,0.174807,0.583333,0.756616,0.906383
1245,485030,5513,1131,98,2013,0,Philadelphia Union,San Jose Earthquakes,  2013-09-09 04:00:00.000000,0,1,0,1.333333,0.833333,1.166667,0.406215,0.145879,0.467716,0.151791,1.419509,0.973771,3.543967,1.12,0731    0.755171,0.06233,0.122847,2,0.158442,3.885463,1.127995,0.042805,0.125021,1.166667,0.106945,0.616667,1.721411,1.00599
1246,485030,1131,5513,98,2013,1,San Jose Earthquakes,Philadelphia Union,  2013-09-09 04:00:00.000000,1,0,3,1.666667,1.166667,1.333333,0.462156,0.190326,0.497407,0.193567,1.120562,1.112699,3.25204,1.15,0995    0.733131,0.044422,0.13153,1.5,0.124476,3.773031,1.198734,0.060341,0.127812,1.666667,0.129642,1,1.263433,0.975766
1247,485031,1326,2079,98,2013,0,D.C. United,Chivas USA,  2013-09-09 02:00:00.000000,0,1,0,0.666667,1.166667,1.666667,0.596054,0.203011,0.503655,0.19586,1.305522,1.658932,4.333933,1.11,4409    0.793001,0.060647,0.14225,2,0.158418,3.472325,1.091135,0.026769,0.12999,1.666667,0.138894,0.916667,1.369082,1.049999
1248,485031,2079,1326,98,2013,1,Chivas USA,D.C. United,  2013-09-09 02:00:00.000000,1,0,3,0.833333,1.166667,1.833333,0.303087,0.115302,0.601309,0.241498,1.038657,1.413317,2.815857,1.13,7291    0.710006,0.026657,0.13311,2.166667,0.100892,4.231143,1.218426,0.076382,0.11881,1.5,0.164908,0.638889,0.707541,0.92145
1249,485028,1616,928,98,2013,0,Montreal Impact,New England Revolution,  2013-09-09 00:30:00.000000,4,2,3,1.666667,1.666667,1,0.402696,0.12447,0.491363,0.148505,1.277996,1.276458,4.128382,1.08,2622    0.780148,0.035404,0.133563,1.166667,0.104572,3.834815,1.0845,0.056742,0.123179,2.166667,0.148487,1.472222,0.720228,1.022443
1250,485028,928,1616,98,2013,1,New England Revolution,Montreal Impact,  2013-09-09 00:30:00.000000,2,4,0,1.666667,1.666667,1.166667,0.615056,0.20286,0.390085,0.147758,1.381373,0.638404,3.760638,1.08,3372    0.773341,0.042707,0.151442,2,0.122764,3.309109,1.183254,0.048199,0.128236,2.666667,0.10511,1.666667,1.401614,1.078398
1251,485029,399,1897,98,2013,0,New York Red Bulls,Houston Dynamo,  2013-09-08 22:00:00.000000,4,1,3,1.666667,1.833333,1.833333,0.558399,0.184719,0.531889,0.176657,1.501132,1.502731,3.60694,1.1,2891    0.751102,0.047603,0.129253,1.666667,0.119541,3.569487,1.025866,0.040032,0.141659,1.833333,0.170224,0.916667,0.823029,0.977758
1252,485029,1897,399,98,2013,1,Houston Dynamo,New York Red Bulls,  2013-09-08 22:00:00.000000,1,4,0,1.166667,1.166667,1.833333,0.528101,0.221044,0.543293,0.224479,1.12812,1.563909,3.686087,1.11,8811    0.761714,0.05899,0.112525,1.166667,0.155233,3.706434,1.100717,0.076625,0.105108,1.333333,0.178054,1.166667,0.894832,1.002116
1253,485024,2077,1581,98,2013,0,Toronto FC,Portland Timbers,  2013-09-08 04:00:00.000000,0,4,0,1.333333,1,1.166667,0.459145,0.218801,0.661308,0.208137,0.725558,1.043352,3.24314,1.22,7480    0.714872,0.069343,0.151059,1.666667,0.106787,3.909367,1.211327,0.057024,0.111916,2.166667,0.156471,0.916667,0.804956,0.943019
1254,485024,1581,2077,98,2013,1,Portland Timbers,Toronto FC,  2013-09-08 04:00:00.000000,4,0,3,0.833333,1.5,2,0.592089,0.233223,0.570488,0.164447,1.238452,1.37449,3.484177,1.17,4928    0.745203,0.074231,0.146844,1.5,0.143035,3.501892,1.043454,0.047652,0.144942,2.333333,0.130714,0.833333,1.117988,0.986346
1255,485026,436,1230,98,2013,0,Colorado Rapids,LA Galaxy,  2013-09-08 03:30:00.000000,1,0,3,1.5,1.5,1,0.51346,0.172806,0.41905,0.142568,1.31051,0.916593,3.668611,1.24,7693    0.732942,0.055231,0.121216,1.666667,0.151472,3.59828,1.226817,0.037444,0.121177,1.833333,0.119347,1.25,1.628639,0.989519
1256,485026,1230,436,98,2013,1,LA Galaxy,Colorado Rapids,  2013-09-08 03:30:00.000000,0,1,0,2.166667,2.166667,1.333333,0.687633,0.223344,0.499172,0.144912,1.493884,0.959601,3.803172,1.15,4403    0.763094,0.056667,0.087075,1,0.166622,3.661876,1.20158,0.047782,0.12069,1.833333,0.104563,1.5,1.999038,1.019586
1257,485023,1207,3500,98,2013,0,Chicago Fire,Seattle Sounders FC,  2013-09-08 03:00:00.000000,1,2,0,1.833333,1.166667,1,0.411851,0.152434,0.634762,0.258165,1.565478,1.673735,2.454083,1.24,3021    0.660503,0.053195,0.103016,1.333333,0.129594,4.153352,1.140395,0.071217,0.136554,1.333333,0.175794,1.166667,0.766308,0.848295
1258,485023,3500,1207,98,2013,1,Seattle Sounders FC,Chicago Fire,  2013-09-08 03:00:00.000000,2,1,3,2.5,1.5,0.666667,0.566105,0.191751,0.516202,0.20052,0.959791,0.857299,3.634998,1.13,9329    0.757297,0.069211,0.143421,1.333333,0.136497,3.577073,1.131651,0.06923,0.14195,1.5,0.149096,1.388889,1.043803,1.008221
1259,485025,454,421,98,2013,0,Columbus Crew,Sporting Kansas City,  2013-09-08 01:30:00.000000,0,3,0,1.5,1.166667,1.333333,0.486044,0.184435,0.484653,0.19067,1.126871,1.047027,3.408945,1.14,0109    0.745536,0.056757,0.110177,2.166667,0.180927,3.678354,1.209696,0.067605,0.120987,1.166667,0.131759,1.055556,1.691064,1.010434
1260,485025,421,454,98,2013,1,Sporting Kansas City,Columbus Crew,  2013-09-08 01:30:00.000000,3,0,3,1,1.166667,1.166667,0.492909,0.167462,0.324158,0.110489,1.190394,1.139611,3.997109,1.2,0381    0.763806,0.052191,0.146429,2.166667,0.162781,2.608364,1.27808,0.029746,0.164083,1.5,0.089387,0.944444,2.129167,1.151605
